tanggal,stasiun,jumlah
2023-10-13,DKI4,2759203
2023-10-13,DKI5,1860222
2023-10-14,DKI1,783256
2023-10-14,DKI2,1294844
2023-10-14,DKI3,1848120
2023-10-14,DKI4,2758570
2023-10-14,DKI5,1858988
2023-10-15,DKI1,782700
2023-10-15,DKI2,1293806
2023-10-15,DKI3,1847326
2023-10-15,DKI4,2757937
2023-10-15,DKI5,1857754
2023-10-16,DKI1,782144
2023-10-16,DKI2,1292769
2023-10-16,DKI3,1846531
2023-10-16,DKI4,2757305
2023-10-16,DKI5,1856520
2023-10-17,DKI1,781588
2023-10-17,DKI2,1291731
2023-10-17,DKI3,1845736
2023-10-17,DKI4,2756672
2023-10-17,DKI5,1855286
2023-10-18,DKI1,781032
2023-10-18,DKI2,1290693
2023-10-18,DKI3,1844942
2023-10-18,DKI4,2756039
2023-10-18,DKI5,1854052
2023-10-19,DKI1,780476
2023-10-19,DKI2,1289655
2023-10-19,DKI3,1844147
2023-10-19,DKI4,2755407
2023-10-19,DKI5,1852818
2023-10-20,DKI1,779920
2023-10-20,DKI2,1288617
2023-10-20,DKI3,1843353
2023-10-20,DKI4,2754774
2023-10-20,DKI5,1851584
2023-10-21,DKI1,779364
2023-10-21,DKI2,1287580
2023-10-21,DKI3,1842558
2023-10-21,DKI4,2754141
2023-10-21,DKI5,1850350
2023-10-22,DKI1,778808
2023-10-22,DKI2,1286542
2023-10-22,DKI3,1841764
2023-10-22,DKI4,2753508
2023-10-22,DKI5,1849116
2023-10-23,DKI1,778252
2023-10-23,DKI2,1285504
2023-10-23,DKI3,1840969
2023-10-23,DKI4,2752876
2023-10-23,DKI5,1847882
2023-10-24,DKI1,777696
2023-10-24,DKI2,1284466
2023-10-24,DKI3,1840175
2023-10-24,DKI4,2752243
2023-10-24,DKI5,1846648
2023-10-25,DKI1,777140
2023-10-25,DKI2,1283428
2023-10-25,DKI3,1839380
2023-10-25,DKI4,2751610
2023-10-25,DKI5,1845414
2023-10-26,DKI1,776584
2023-10-26,DKI2,1282391
2023-10-26,DKI3,1838586
2023-10-26,DKI4,2750977
2023-10-26,DKI5,1844180
2023-10-27,DKI1,776028
2023-10-27,DKI2,1281353
2023-10-27,DKI3,1837791
2023-10-27,DKI4,2750345
2023-10-27,DKI5,1842946
2023-10-28,DKI1,775472
2023-10-28,DKI2,1280315
2023-10-28,DKI3,1836997
2023-10-28,DKI4,2749712
2023-10-28,DKI5,1841712
2023-10-29,DKI1,774916
2023-10-29,DKI2,1279277
2023-10-29,DKI3,1836202
2023-10-29,DKI4,2749079
2023-10-29,DKI5,1840478
2023-10-30,DKI1,774360
2023-10-30,DKI2,1278239
2023-10-30,DKI3,1835408
2023-10-30,DKI4,2748447
2023-10-30,DKI5,1839244
2023-10-31,DKI1,773804
2023-10-31,DKI2,1277201
2023-10-31,DKI3,1834613
2023-10-31,DKI4,2747814
2023-10-31,DKI5,1838010
2023-11-01,DKI1,773248
2023-11-01,DKI2,1276164
2023-11-01,DKI3,1833818
2023-11-01,DKI4,2747181
2023-11-01,DKI5,1836776
2023-11-02,DKI1,772692
2023-11-02,DKI2,1275126
2023-11-02,DKI3,1833024
2023-11-02,DKI4,2746548
2023-11-02,DKI5,1835542
2023-11-03,DKI1,772136
2023-11-03,DKI2,1274088
2023-11-03,DKI3,1832229
2023-11-03,DKI4,2745916
2023-11-03,DKI5,1834308
2023-11-04,DKI1,771580
2023-11-04,DKI2,1273050
2023-11-04,DKI3,1831435
2023-11-04,DKI4,2745283
2023-11-04,DKI5,1833074
2023-11-05,DKI1,771024
2023-11-05,DKI2,1272012
2023-11-05,DKI3,1830640
2023-11-05,DKI4,2744650
2023-11-05,DKI5,1831840
2023-11-06,DKI1,770468
2023-11-06,DKI2,1270975
2023-11-06,DKI3,1829846
2023-11-06,DKI4,2744018
2023-11-06,DKI5,1830606
2023-11-07,DKI1,769912
2023-11-07,DKI2,1269937
2023-11-07,DKI3,1829051
2023-11-07,DKI4,2743385
2023-11-07,DKI5,1829372
2023-11-08,DKI1,769356
2023-11-08,DKI2,1268899
2023-11-08,DKI3,1828257
2023-11-08,DKI4,2742752
2023-11-08,DKI5,1828138
2023-11-09,DKI1,768800
2023-11-09,DKI2,1267861
2023-11-09,DKI3,1827462
2023-11-09,DKI4,2742119
2023-11-09,DKI5,1826904
2023-11-10,DKI1,768244
2023-11-10,DKI2,1266823
2023-11-10,DKI3,1826668
2023-11-10,DKI4,2741487
2023-11-10,DKI5,1825670
2023-11-11,DKI1,767688
2023-11-11,DKI2,1265786
2023-11-11,DKI3,1825873
2023-11-11,DKI4,2740854
2023-11-11,DKI5,1824436
2023-11-12,DKI1,767131
2023-11-12,DKI2,1264748
2023-11-12,DKI3,1825079
2023-11-12,DKI4,2740221
2023-11-12,DKI5,1823202
2023-11-13,DKI1,766575
2023-11-13,DKI2,1263710
2023-11-13,DKI3,1824284
2023-11-13,DKI4,2739588
2023-11-13,DKI5,1821968
2023-11-14,DKI1,766019
2023-11-14,DKI2,1262672
2023-11-14,DKI3,1823490
2023-11-14,DKI4,2738956
2023-11-14,DKI5,1820734
2023-11-15,DKI1,765463
2023-11-15,DKI2,1261634
2023-11-15,DKI3,1822695
2023-11-15,DKI4,2738323
2023-11-15,DKI5,1819500
2023-11-16,DKI1,764907
2023-11-16,DKI2,1260597
2023-11-16,DKI3,1821901
2023-11-16,DKI4,2737690
2023-11-16,DKI5,1818266
2023-11-17,DKI1,764351
2023-11-17,DKI2,1259559
2023-11-17,DKI3,1821106
2023-11-17,DKI4,2737058
2023-11-17,DKI5,1817032
2023-11-18,DKI1,763795
2023-11-18,DKI2,1258521
2023-11-18,DKI3,1820311
2023-11-18,DKI4,2736425
2023-11-18,DKI5,1815798
2023-11-19,DKI1,763239
2023-11-19,DKI2,1257483
2023-11-19,DKI3,1819517
2023-11-19,DKI4,2735792
2023-11-19,DKI5,1814564
2023-11-20,DKI1,762683
2023-11-20,DKI2,1256445
2023-11-20,DKI3,1818722
2023-11-20,DKI4,2735159
2023-11-20,DKI5,1813330
2023-11-21,DKI1,762127
2023-11-21,DKI2,1255407
2023-11-21,DKI3,1817928
2023-11-21,DKI4,2734527
2023-11-21,DKI5,1812096
2023-11-22,DKI1,761571
2023-11-22,DKI2,1254370
2023-11-22,DKI3,1817133
2023-11-22,DKI4,2733894
2023-11-22,DKI5,1810862
2023-11-23,DKI1,761015
2023-11-23,DKI2,1253332
2023-11-23,DKI3,1816339
2023-11-23,DKI4,2733261
2023-11-23,DKI5,1809628
2023-11-24,DKI1,760459
2023-11-24,DKI2,1252294
2023-11-24,DKI3,1815544
2023-11-24,DKI4,2732628
2023-11-24,DKI5,1808394
2023-11-25,DKI1,759903
2023-11-25,DKI2,1251256
2023-11-25,DKI3,1814750
2023-11-25,DKI4,2731996
2023-11-25,DKI5,1807160
2023-11-26,DKI1,759347
2023-11-26,DKI2,1250218
2023-11-26,DKI3,1813955
2023-11-26,DKI4,2731363
2023-11-26,DKI5,1805926
2023-11-27,DKI1,758791
2023-11-27,DKI2,1249181
2023-11-27,DKI3,1813161
2023-11-27,DKI4,2730730
2023-11-27,DKI5,1804692
2023-11-28,DKI1,758235
2023-11-28,DKI2,1248143
2023-11-28,DKI3,1812366
2023-11-28,DKI4,2730098
2023-11-28,DKI5,1803458
2023-11-29,DKI1,757679
2023-11-29,DKI2,1247105
2023-11-29,DKI3,1811572
2023-11-29,DKI4,2729465
2023-11-29,DKI5,1802224
2023-11-30,DKI1,757123
2023-11-30,DKI2,1246067
2023-11-30,DKI3,1810777
2023-11-30,DKI4,2728832
2023-11-30,DKI5,1800990
2023-12-01,DKI1,756567
2023-12-01,DKI2,1245029
2023-12-01,DKI3,1809983
2023-12-01,DKI4,2728199
2023-12-01,DKI5,1799756
2023-12-02,DKI1,756011
2023-12-02,DKI2,1243992
2023-12-02,DKI3,1809188
2023-12-02,DKI4,2727567
2023-12-02,DKI5,1798522
2023-12-03,DKI1,755455
2023-12-03,DKI2,1242954
2023-12-03,DKI3,1808394
2023-12-03,DKI4,2726934
2023-12-03,DKI5,1797288
2023-12-04,DKI1,754899
2023-12-04,DKI2,1241916
2023-12-04,DKI3,1807599
2023-12-04,DKI4,2726301
2023-12-04,DKI5,1796054
2023-12-05,DKI1,754343
2023-12-05,DKI2,1240878
2023-12-05,DKI3,1806804
2023-12-05,DKI4,2725669
2023-12-05,DKI5,1794820
2023-12-06,DKI1,753787
2023-12-06,DKI2,1239840
2023-12-06,DKI3,1806010
2023-12-06,DKI4,2725036
2023-12-06,DKI5,1793586
2023-12-07,DKI1,753231
2023-12-07,DKI2,1238803
2023-12-07,DKI3,1805215
2023-12-07,DKI4,2724403
2023-12-07,DKI5,1792352
2023-12-08,DKI1,752675
2023-12-08,DKI2,1237765
2023-12-08,DKI3,1804421
2023-12-08,DKI4,2723770
2023-12-08,DKI5,1791118
2023-12-09,DKI1,752119
2023-12-09,DKI2,1236727
2023-12-09,DKI3,1803626
2023-12-09,DKI4,2723138
2023-12-09,DKI5,1789884
2023-12-10,DKI1,751563
2023-12-10,DKI2,1235689
2023-12-10,DKI3,1802832
2023-12-10,DKI4,2722505
2023-12-10,DKI5,1788650
2023-12-11,DKI1,751007
2023-12-11,DKI2,1234651
2023-12-11,DKI3,1802037
2023-12-11,DKI4,2721872
2023-12-11,DKI5,1787416
2023-12-12,DKI1,750451
2023-12-12,DKI2,1233613
2023-12-12,DKI3,1801243
2023-12-12,DKI4,2721239
2023-12-12,DKI5,1786182
2023-12-13,DKI1,749895
2023-12-13,DKI2,1232576
2023-12-13,DKI3,1800448
2023-12-13,DKI4,2720607
2023-12-13,DKI5,1784948
2023-12-14,DKI1,749339
2023-12-14,DKI2,1231538
2023-12-14,DKI3,1799654
2023-12-14,DKI4,2719974
2023-12-14,DKI5,1783714
2023-12-15,DKI1,748783
2023-12-15,DKI2,1230500
2023-12-15,DKI3,1798859
2023-12-15,DKI4,2719341
2023-12-15,DKI5,1782480
2023-12-16,DKI1,748227
2023-12-16,DKI2,1229462
2023-12-16,DKI3,1798065
2023-12-16,DKI4,2718709
2023-12-16,DKI5,1781247
2023-12-17,DKI1,747671
2023-12-17,DKI2,1228424
2023-12-17,DKI3,1797270
2023-12-17,DKI4,2718076
2023-12-17,DKI5,1780013
2023-12-18,DKI1,747115
2023-12-18,DKI2,1227387
2023-12-18,DKI3,1796476
2023-12-18,DKI4,2717443
2023-12-18,DKI5,1778779
2023-12-19,DKI1,746559
2023-12-19,DKI2,1226349
2023-12-19,DKI3,1795681
2023-12-19,DKI4,2716810
2023-12-19,DKI5,1777545
2023-12-20,DKI1,746003
2023-12-20,DKI2,1225311
2023-12-20,DKI3,1794887
2023-12-20,DKI4,2716178
2023-12-20,DKI5,1776311
2023-12-21,DKI1,745447
2023-12-21,DKI2,1224273
2023-12-21,DKI3,1794092
2023-12-21,DKI4,2715545
2023-12-21,DKI5,1775077
2023-12-22,DKI1,744891
2023-12-22,DKI2,1223235
2023-12-22,DKI3,1793297
2023-12-22,DKI4,2714912
2023-12-22,DKI5,1773843
2023-12-23,DKI1,744335
2023-12-23,DKI2,1222198
2023-12-23,DKI3,1792503
2023-12-23,DKI4,2714280
2023-12-23,DKI5,1772609
2023-12-24,DKI1,743779
2023-12-24,DKI2,1221160
2023-12-24,DKI3,1791708
2023-12-24,DKI4,2713647
2023-12-24,DKI5,1771375
2023-12-25,DKI1,743223
2023-12-25,DKI2,1220122
2023-12-25,DKI3,1790914
2023-12-25,DKI4,2713014
2023-12-25,DKI5,1770141
2023-12-26,DKI1,742667
2023-12-26,DKI2,1219084
2023-12-26,DKI3,1790119
2023-12-26,DKI4,2712381
2023-12-26,DKI5,1768907
2023-12-27,DKI1,742111
2023-12-27,DKI2,1218046
2023-12-27,DKI3,1789325
2023-12-27,DKI4,2711749
2023-12-27,DKI5,1767673
2023-12-28,DKI1,741555
2023-12-28,DKI2,1217009
2023-12-28,DKI3,1788530
2023-12-28,DKI4,2711116
2023-12-28,DKI5,1766439
2023-12-29,DKI1,740999
2023-12-29,DKI2,1215971
2023-12-29,DKI3,1787736
2023-12-29,DKI4,2710483
2023-12-29,DKI5,1765205
2023-12-30,DKI1,740443
2023-12-30,DKI2,1214933
2023-12-30,DKI3,1786941
2023-12-30,DKI4,2709850
2023-12-30,DKI5,1763971
2023-12-31,DKI1,739887
2023-12-31,DKI2,1213895
2023-12-31,DKI3,1786147
2023-12-31,DKI4,2709218
2023-12-31,DKI5,1762737
2024-01-01,DKI1,739331
2024-01-01,DKI2,1212857
2024-01-01,DKI3,1785352
2024-01-01,DKI4,2708585
2024-01-01,DKI5,1761503
2024-01-02,DKI1,738774
2024-01-02,DKI2,1211819
2024-01-02,DKI3,1784558
2024-01-02,DKI4,2707952
2024-01-02,DKI5,1760269
2024-01-03,DKI1,738218
2024-01-03,DKI2,1210782
2024-01-03,DKI3,1783763
2024-01-03,DKI4,2707320
2024-01-03,DKI5,1759035
2024-01-04,DKI1,737662
2024-01-04,DKI2,1209744
2024-01-04,DKI3,1782969
2024-01-04,DKI4,2706687
2024-01-04,DKI5,1757801
2024-01-05,DKI1,737106
2024-01-05,DKI2,1208706
2024-01-05,DKI3,1782174
2024-01-05,DKI4,2706054
2024-01-05,DKI5,1756567
2024-01-06,DKI1,736550
2024-01-06,DKI2,1207668
2024-01-06,DKI3,1781380
2024-01-06,DKI4,2705421
2024-01-06,DKI5,1755333
2024-01-07,DKI1,735994
2024-01-07,DKI2,1206630
2024-01-07,DKI3,1780585
2024-01-07,DKI4,2704789
2024-01-07,DKI5,1754099
2024-01-08,DKI1,735438
2024-01-08,DKI2,1205593
2024-01-08,DKI3,1779790
2024-01-08,DKI4,2704156
2024-01-08,DKI5,1752865
2024-01-09,DKI1,734882
2024-01-09,DKI2,1204555
2024-01-09,DKI3,1778996
2024-01-09,DKI4,2703523
2024-01-09,DKI5,1751631
2024-01-10,DKI1,734326
2024-01-10,DKI2,1203517
2024-01-10,DKI3,1778201
2024-01-10,DKI4,2702891
2024-01-10,DKI5,1750397
2024-01-11,DKI1,733770
2024-01-11,DKI2,1202479
2024-01-11,DKI3,1777407
2024-01-11,DKI4,2702258
2024-01-11,DKI5,1749163
2024-01-12,DKI1,733214
2024-01-12,DKI2,1201441
2024-01-12,DKI3,1776612
2024-01-12,DKI4,2701625
2024-01-12,DKI5,1747929
2024-01-13,DKI1,732658
2024-01-13,DKI2,1200404
2024-01-13,DKI3,1775818
2024-01-13,DKI4,2700992
2024-01-13,DKI5,1746695
2024-01-14,DKI1,732102
2024-01-14,DKI2,1199366
2024-01-14,DKI3,1775023
2024-01-14,DKI4,2700360
2024-01-14,DKI5,1745461
2024-01-15,DKI1,731546
2024-01-15,DKI2,1198328
2024-01-15,DKI3,1774229
2024-01-15,DKI4,2699727
2024-01-15,DKI5,1744227
2024-01-16,DKI1,730990
2024-01-16,DKI2,1197290
2024-01-16,DKI3,1773434
2024-01-16,DKI4,2699094
2024-01-16,DKI5,1742993
2024-01-17,DKI1,730434
2024-01-17,DKI2,1196252
2024-01-17,DKI3,1772640
2024-01-17,DKI4,2698461
2024-01-17,DKI5,1741759
2024-01-18,DKI1,729878
2024-01-18,DKI2,1195215
2024-01-18,DKI3,1771845
2024-01-18,DKI4,2697829
2024-01-18,DKI5,1740525
2024-01-19,DKI1,729322
2024-01-19,DKI2,1194177
2024-01-19,DKI3,1771051
2024-01-19,DKI4,2697196
2024-01-19,DKI5,1739291
2024-01-20,DKI1,728766
2024-01-20,DKI2,1193139
2024-01-20,DKI3,1770256
2024-01-20,DKI4,2696563
2024-01-20,DKI5,1738057
2024-01-21,DKI1,728210
2024-01-21,DKI2,1192101
2024-01-21,DKI3,1769462
2024-01-21,DKI4,2695931
2024-01-21,DKI5,1736823
2024-01-22,DKI1,727654
2024-01-22,DKI2,1191063
2024-01-22,DKI3,1768667
2024-01-22,DKI4,2695298
2024-01-22,DKI5,1735589
2024-01-23,DKI1,727098
2024-01-23,DKI2,1190025
2024-01-23,DKI3,1767873
2024-01-23,DKI4,2694665
2024-01-23,DKI5,1734355
2024-01-24,DKI1,726542
2024-01-24,DKI2,1188988
2024-01-24,DKI3,1767078
2024-01-24,DKI4,2694032
2024-01-24,DKI5,1733121
2024-01-25,DKI1,725986
2024-01-25,DKI2,1187950
2024-01-25,DKI3,1766283
2024-01-25,DKI4,2693400
2024-01-25,DKI5,1731887
2024-01-26,DKI1,725430
2024-01-26,DKI2,1186912
2024-01-26,DKI3,1765489
2024-01-26,DKI4,2692767
2024-01-26,DKI5,1730653
2024-01-27,DKI1,724874
2024-01-27,DKI2,1185874
2024-01-27,DKI3,1764694
2024-01-27,DKI4,2692134
2024-01-27,DKI5,1729419
2024-01-28,DKI1,724318
2024-01-28,DKI2,1184836
2024-01-28,DKI3,1763900
2024-01-28,DKI4,2691502
2024-01-28,DKI5,1728185
2024-01-29,DKI1,723762
2024-01-29,DKI2,1183799
2024-01-29,DKI3,1763105
2024-01-29,DKI4,2690869
2024-01-29,DKI5,1726951
2024-01-30,DKI1,723206
2024-01-30,DKI2,1182761
2024-01-30,DKI3,1762311
2024-01-30,DKI4,2690236
2024-01-30,DKI5,1725717
2024-01-31,DKI1,722650
2024-01-31,DKI2,1181723
2024-01-31,DKI3,1761516
2024-01-31,DKI4,2689603
2024-01-31,DKI5,1724483
2024-02-01,DKI1,722094
2024-02-01,DKI2,1180685
2024-02-01,DKI3,1760722
2024-02-01,DKI4,2688971
2024-02-01,DKI5,1723249
2024-02-02,DKI1,721538
2024-02-02,DKI2,1179647
2024-02-02,DKI3,1759927
2024-02-02,DKI4,2688338
2024-02-02,DKI5,1722015
2024-02-03,DKI1,720982
2024-02-03,DKI2,1178610
2024-02-03,DKI3,1759133
2024-02-03,DKI4,2687705
2024-02-03,DKI5,1720781
2024-02-04,DKI1,720426
2024-02-04,DKI2,1177572
2024-02-04,DKI3,1758338
2024-02-04,DKI4,2687072
2024-02-04,DKI5,1719547
2024-02-05,DKI1,719870
2024-02-05,DKI2,1176534
2024-02-05,DKI3,1757544
2024-02-05,DKI4,2686440
2024-02-05,DKI5,1718313
2024-02-06,DKI1,719314
2024-02-06,DKI2,1175496
2024-02-06,DKI3,1756749
2024-02-06,DKI4,2685807
2024-02-06,DKI5,1717079
2024-02-07,DKI1,718758
2024-02-07,DKI2,1174458
2024-02-07,DKI3,1755955
2024-02-07,DKI4,2685174
2024-02-07,DKI5,1715845
2024-02-08,DKI1,718202
2024-02-08,DKI2,1173421
2024-02-08,DKI3,1755160
2024-02-08,DKI4,2684542
2024-02-08,DKI5,1714611
2024-02-09,DKI1,717646
2024-02-09,DKI2,1172383
2024-02-09,DKI3,1754366
2024-02-09,DKI4,2683909
2024-02-09,DKI5,1713377
2024-02-10,DKI1,717090
2024-02-10,DKI2,1171345
2024-02-10,DKI3,1753571
2024-02-10,DKI4,2683276
2024-02-10,DKI5,1712143
2024-02-11,DKI1,716534
2024-02-11,DKI2,1170307
2024-02-11,DKI3,1752776
2024-02-11,DKI4,2682643
2024-02-11,DKI5,1710909
2024-02-12,DKI1,715978
2024-02-12,DKI2,1169269
2024-02-12,DKI3,1751982
2024-02-12,DKI4,2682011
2024-02-12,DKI5,1709675
2024-02-13,DKI1,715422
2024-02-13,DKI2,1168231
2024-02-13,DKI3,1751187
2024-02-13,DKI4,2681378
2024-02-13,DKI5,1708441
2024-02-14,DKI1,714866
2024-02-14,DKI2,1167194
2024-02-14,DKI3,1750393
2024-02-14,DKI4,2680745
2024-02-14,DKI5,1707207
2024-02-15,DKI1,714310
2024-02-15,DKI2,1166156
2024-02-15,DKI3,1749598
2024-02-15,DKI4,2680112
2024-02-15,DKI5,1705973
2024-02-16,DKI1,713754
2024-02-16,DKI2,1165118
2024-02-16,DKI3,1748804
2024-02-16,DKI4,2679480
2024-02-16,DKI5,1704739
2024-02-17,DKI1,713198
2024-02-17,DKI2,1164080
2024-02-17,DKI3,1748009
2024-02-17,DKI4,2678847
2024-02-17,DKI5,1703505
2024-02-18,DKI1,712642
2024-02-18,DKI2,1163042
2024-02-18,DKI3,1747215
2024-02-18,DKI4,2678214
2024-02-18,DKI5,1702271
2024-02-19,DKI1,712086
2024-02-19,DKI2,1162005
2024-02-19,DKI3,1746420
2024-02-19,DKI4,2677582
2024-02-19,DKI5,1701037
2024-02-20,DKI1,711530
2024-02-20,DKI2,1160967
2024-02-20,DKI3,1745626
2024-02-20,DKI4,2676949
2024-02-20,DKI5,1699803
2024-02-21,DKI1,710974
2024-02-21,DKI2,1159929
2024-02-21,DKI3,1744831
2024-02-21,DKI4,2676316
2024-02-21,DKI5,1698569
2024-02-22,DKI1,710418
2024-02-22,DKI2,1158891
2024-02-22,DKI3,1744037
2024-02-22,DKI4,2675683
2024-02-22,DKI5,1697335
2024-02-23,DKI1,709861
2024-02-23,DKI2,1157853
2024-02-23,DKI3,1743242
2024-02-23,DKI4,2675051
2024-02-23,DKI5,1696101
2024-02-24,DKI1,709305
2024-02-24,DKI2,1156816
2024-02-24,DKI3,1742448
2024-02-24,DKI4,2674418
2024-02-24,DKI5,1694867
2024-02-25,DKI1,708749
2024-02-25,DKI2,1155778
2024-02-25,DKI3,1741653
2024-02-25,DKI4,2673785
2024-02-25,DKI5,1693633
2024-02-26,DKI1,708193
2024-02-26,DKI2,1154740
2024-02-26,DKI3,1740859
2024-02-26,DKI4,2673153
2024-02-26,DKI5,1692399
2024-02-27,DKI1,707637
2024-02-27,DKI2,1153702
2024-02-27,DKI3,1740064
2024-02-27,DKI4,2672520
2024-02-27,DKI5,1691165
2024-02-28,DKI1,707081
2024-02-28,DKI2,1152664
2024-02-28,DKI3,1739269
2024-02-28,DKI4,2671887
2024-02-28,DKI5,1689931
2024-02-29,DKI1,706525
2024-02-29,DKI2,1151627
2024-02-29,DKI3,1738475
2024-02-29,DKI4,2671254
2024-02-29,DKI5,1688697
2024-03-01,DKI1,705969
2024-03-01,DKI2,1150589
2024-03-01,DKI3,1737680
2024-03-01,DKI4,2670622
2024-03-01,DKI5,1687463
2024-03-02,DKI1,705413
2024-03-02,DKI2,1149551
2024-03-02,DKI3,1736886
2024-03-02,DKI4,2669989
2024-03-02,DKI5,1686229
2024-03-03,DKI1,704857
2024-03-03,DKI2,1148513
2024-03-03,DKI3,1736091
2024-03-03,DKI4,2669356
2024-03-03,DKI5,1684995
2024-03-04,DKI1,704301
2024-03-04,DKI2,1147475
2024-03-04,DKI3,1735297
2024-03-04,DKI4,2668723
2024-03-04,DKI5,1683761
2024-03-05,DKI1,703745
2024-03-05,DKI2,1146437
2024-03-05,DKI3,1734502
2024-03-05,DKI4,2668091
2024-03-05,DKI5,1682527
2024-03-06,DKI1,703189
2024-03-06,DKI2,1145400
2024-03-06,DKI3,1733708
2024-03-06,DKI4,2667458
2024-03-06,DKI5,1681293
2024-03-07,DKI1,702633
2024-03-07,DKI2,1144362
2024-03-07,DKI3,1732913
2024-03-07,DKI4,2666825
2024-03-07,DKI5,1680059
2024-03-08,DKI1,702077
2024-03-08,DKI2,1143324
2024-03-08,DKI3,1732119
2024-03-08,DKI4,2666193
2024-03-08,DKI5,1678825
2024-03-09,DKI1,701521
2024-03-09,DKI2,1142286
2024-03-09,DKI3,1731324
2024-03-09,DKI4,2665560
2024-03-09,DKI5,1677591
2024-03-10,DKI1,700965
2024-03-10,DKI2,1141248
2024-03-10,DKI3,1730530
2024-03-10,DKI4,2664927
2024-03-10,DKI5,1676357
2024-03-11,DKI1,700409
2024-03-11,DKI2,1140211
2024-03-11,DKI3,1729735
2024-03-11,DKI4,2664294
2024-03-11,DKI5,1675123
2024-03-12,DKI1,699853
2024-03-12,DKI2,1139173
2024-03-12,DKI3,1728941
2024-03-12,DKI4,2663662
2024-03-12,DKI5,1673889
2024-03-13,DKI1,699297
2024-03-13,DKI2,1138135
2024-03-13,DKI3,1728146
2024-03-13,DKI4,2663029
2024-03-13,DKI5,1672655
2024-03-14,DKI1,698741
2024-03-14,DKI2,1137097
2024-03-14,DKI3,1727352
2024-03-14,DKI4,2662396
2024-03-14,DKI5,1671421
2024-03-15,DKI1,698185
2024-03-15,DKI2,1136059
2024-03-15,DKI3,1726557
2024-03-15,DKI4,2661764
2024-03-15,DKI5,1670187
2024-03-16,DKI1,697629
2024-03-16,DKI2,1135022
2024-03-16,DKI3,1725762
2024-03-16,DKI4,2661131
2024-03-16,DKI5,1668953
2024-03-17,DKI1,697073
2024-03-17,DKI2,1133984
2024-03-17,DKI3,1724968
2024-03-17,DKI4,2660498
2024-03-17,DKI5,1667720
2024-03-18,DKI1,696517
2024-03-18,DKI2,1132946
2024-03-18,DKI3,1724173
2024-03-18,DKI4,2659865
2024-03-18,DKI5,1666486
2024-03-19,DKI1,695961
2024-03-19,DKI2,1131908
2024-03-19,DKI3,1723379
2024-03-19,DKI4,2659233
2024-03-19,DKI5,1665252
2024-03-20,DKI1,695405
2024-03-20,DKI2,1130870
2024-03-20,DKI3,1722584
2024-03-20,DKI4,2658600
2024-03-20,DKI5,1664018
2024-03-21,DKI1,694849
2024-03-21,DKI2,1129833
2024-03-21,DKI3,1721790
2024-03-21,DKI4,2657967
2024-03-21,DKI5,1662784
2024-03-22,DKI1,694293
2024-03-22,DKI2,1128795
2024-03-22,DKI3,1720995
2024-03-22,DKI4,2657334
2024-03-22,DKI5,1661550
2024-03-23,DKI1,693737
2024-03-23,DKI2,1127757
2024-03-23,DKI3,1720201
2024-03-23,DKI4,2656702
2024-03-23,DKI5,1660316
2024-03-24,DKI1,693181
2024-03-24,DKI2,1126719
2024-03-24,DKI3,1719406
2024-03-24,DKI4,2656069
2024-03-24,DKI5,1659082
2024-03-25,DKI1,692625
2024-03-25,DKI2,1125681
2024-03-25,DKI3,1718612
2024-03-25,DKI4,2655436
2024-03-25,DKI5,1657848
2024-03-26,DKI1,692069
2024-03-26,DKI2,1124643
2024-03-26,DKI3,1717817
2024-03-26,DKI4,2654804
2024-03-26,DKI5,1656614
2024-03-27,DKI1,691513
2024-03-27,DKI2,1123606
2024-03-27,DKI3,1717023
2024-03-27,DKI4,2654171
2024-03-27,DKI5,1655380
2024-03-28,DKI1,690957
2024-03-28,DKI2,1122568
2024-03-28,DKI3,1716228
2024-03-28,DKI4,2653538
2024-03-28,DKI5,1654146
2024-03-29,DKI1,690401
2024-03-29,DKI2,1121530
2024-03-29,DKI3,1715434
2024-03-29,DKI4,2652905
2024-03-29,DKI5,1652912
2024-03-30,DKI1,689845
2024-03-30,DKI2,1120492
2024-03-30,DKI3,1714639
2024-03-30,DKI4,2652273
2024-03-30,DKI5,1651678
2024-03-31,DKI1,689289
2024-03-31,DKI2,1119454
2024-03-31,DKI3,1713845
2024-03-31,DKI4,2651640
2024-03-31,DKI5,1650444
2024-04-01,DKI1,688733
2024-04-01,DKI2,1118417
2024-04-01,DKI3,1713050
2024-04-01,DKI4,2651007
2024-04-01,DKI5,1649210
2024-04-02,DKI1,688177
2024-04-02,DKI2,1117379
2024-04-02,DKI3,1712255
2024-04-02,DKI4,2650375
2024-04-02,DKI5,1647976
2024-04-03,DKI1,687621
2024-04-03,DKI2,1116341
2024-04-03,DKI3,1711461
2024-04-03,DKI4,2649742
2024-04-03,DKI5,1646742
2024-04-04,DKI1,687065
2024-04-04,DKI2,1115303
2024-04-04,DKI3,1710666
2024-04-04,DKI4,2649109
2024-04-04,DKI5,1645508
2024-04-05,DKI1,686509
2024-04-05,DKI2,1114265
2024-04-05,DKI3,1709872
2024-04-05,DKI4,2648476
2024-04-05,DKI5,1644274
2024-04-06,DKI1,685953
2024-04-06,DKI2,1113228
2024-04-06,DKI3,1709077
2024-04-06,DKI4,2647844
2024-04-06,DKI5,1643040
2024-04-07,DKI1,685397
2024-04-07,DKI2,1112190
2024-04-07,DKI3,1708283
