tanggal,stasiun,populasi,days_since_pop_update
2021-03-10,DKI5,2434511,268
2021-03-11,DKI1,1056896,269
2021-03-11,DKI2,1778981,269
2021-03-11,DKI3,2226812,269
2021-03-11,DKI4,3037139,269
2021-03-11,DKI5,2434511,269
2021-03-12,DKI1,1056896,270
2021-03-12,DKI2,1778981,270
2021-03-12,DKI3,2226812,270
2021-03-12,DKI4,3037139,270
2021-03-12,DKI5,2434511,270
2021-03-13,DKI1,1056896,271
2021-03-13,DKI2,1778981,271
2021-03-13,DKI3,2226812,271
2021-03-13,DKI4,3037139,271
2021-03-13,DKI5,2434511,271
2021-03-14,DKI1,1056896,272
2021-03-14,DKI2,1778981,272
2021-03-14,DKI3,2226812,272
2021-03-14,DKI4,3037139,272
2021-03-14,DKI5,2434511,272
2021-03-15,DKI1,1056896,273
2021-03-15,DKI2,1778981,273
2021-03-15,DKI3,2226812,273
2021-03-15,DKI4,3037139,273
2021-03-15,DKI5,2434511,273
2021-03-16,DKI1,1056896,274
2021-03-16,DKI2,1778981,274
2021-03-16,DKI3,2226812,274
2021-03-16,DKI4,3037139,274
2021-03-16,DKI5,2434511,274
2021-03-17,DKI1,1056896,275
2021-03-17,DKI2,1778981,275
2021-03-17,DKI3,2226812,275
2021-03-17,DKI4,3037139,275
2021-03-17,DKI5,2434511,275
2021-03-18,DKI1,1056896,276
2021-03-18,DKI2,1778981,276
2021-03-18,DKI3,2226812,276
2021-03-18,DKI4,3037139,276
2021-03-18,DKI5,2434511,276
2021-03-19,DKI1,1056896,277
2021-03-19,DKI2,1778981,277
2021-03-19,DKI3,2226812,277
2021-03-19,DKI4,3037139,277
2021-03-19,DKI5,2434511,277
2021-03-20,DKI1,1056896,278
2021-03-20,DKI2,1778981,278
2021-03-20,DKI3,2226812,278
2021-03-20,DKI4,3037139,278
2021-03-20,DKI5,2434511,278
2021-03-21,DKI1,1056896,279
2021-03-21,DKI2,1778981,279
2021-03-21,DKI3,2226812,279
2021-03-21,DKI4,3037139,279
2021-03-21,DKI5,2434511,279
2021-03-22,DKI1,1056896,280
2021-03-22,DKI2,1778981,280
2021-03-22,DKI3,2226812,280
2021-03-22,DKI4,3037139,280
2021-03-22,DKI5,2434511,280
2021-03-23,DKI1,1056896,281
2021-03-23,DKI2,1778981,281
2021-03-23,DKI3,2226812,281
2021-03-23,DKI4,3037139,281
2021-03-23,DKI5,2434511,281
2021-03-24,DKI1,1056896,282
2021-03-24,DKI2,1778981,282
2021-03-24,DKI3,2226812,282
2021-03-24,DKI4,3037139,282
2021-03-24,DKI5,2434511,282
2021-03-25,DKI1,1056896,283
2021-03-25,DKI2,1778981,283
2021-03-25,DKI3,2226812,283
2021-03-25,DKI4,3037139,283
2021-03-25,DKI5,2434511,283
2021-03-26,DKI1,1056896,284
2021-03-26,DKI2,1778981,284
2021-03-26,DKI3,2226812,284
2021-03-26,DKI4,3037139,284
2021-03-26,DKI5,2434511,284
2021-03-27,DKI1,1056896,285
2021-03-27,DKI2,1778981,285
2021-03-27,DKI3,2226812,285
2021-03-27,DKI4,3037139,285
2021-03-27,DKI5,2434511,285
2021-03-28,DKI1,1056896,286
2021-03-28,DKI2,1778981,286
2021-03-28,DKI3,2226812,286
2021-03-28,DKI4,3037139,286
2021-03-28,DKI5,2434511,286
2021-03-29,DKI1,1056896,287
2021-03-29,DKI2,1778981,287
2021-03-29,DKI3,2226812,287
2021-03-29,DKI4,3037139,287
2021-03-29,DKI5,2434511,287
2021-03-30,DKI1,1056896,288
2021-03-30,DKI2,1778981,288
2021-03-30,DKI3,2226812,288
2021-03-30,DKI4,3037139,288
2021-03-30,DKI5,2434511,288
2021-03-31,DKI1,1056896,289
2021-03-31,DKI2,1778981,289
2021-03-31,DKI3,2226812,289
2021-03-31,DKI4,3037139,289
2021-03-31,DKI5,2434511,289
2021-04-01,DKI1,1056896,290
2021-04-01,DKI2,1778981,290
2021-04-01,DKI3,2226812,290
2021-04-01,DKI4,3037139,290
2021-04-01,DKI5,2434511,290
2021-04-02,DKI1,1056896,291
2021-04-02,DKI2,1778981,291
2021-04-02,DKI3,2226812,291
2021-04-02,DKI4,3037139,291
2021-04-02,DKI5,2434511,291
2021-04-03,DKI1,1056896,292
2021-04-03,DKI2,1778981,292
2021-04-03,DKI3,2226812,292
2021-04-03,DKI4,3037139,292
2021-04-03,DKI5,2434511,292
2021-04-04,DKI1,1056896,293
2021-04-04,DKI2,1778981,293
2021-04-04,DKI3,2226812,293
2021-04-04,DKI4,3037139,293
2021-04-04,DKI5,2434511,293
2021-04-05,DKI1,1056896,294
2021-04-05,DKI2,1778981,294
2021-04-05,DKI3,2226812,294
2021-04-05,DKI4,3037139,294
2021-04-05,DKI5,2434511,294
2021-04-06,DKI1,1056896,295
2021-04-06,DKI2,1778981,295
2021-04-06,DKI3,2226812,295
2021-04-06,DKI4,3037139,295
2021-04-06,DKI5,2434511,295
2021-04-07,DKI1,1056896,296
2021-04-07,DKI2,1778981,296
2021-04-07,DKI3,2226812,296
2021-04-07,DKI4,3037139,296
2021-04-07,DKI5,2434511,296
2021-04-08,DKI1,1056896,297
2021-04-08,DKI2,1778981,297
2021-04-08,DKI3,2226812,297
2021-04-08,DKI4,3037139,297
2021-04-08,DKI5,2434511,297
2021-04-09,DKI1,1056896,298
2021-04-09,DKI2,1778981,298
2021-04-09,DKI3,2226812,298
2021-04-09,DKI4,3037139,298
2021-04-09,DKI5,2434511,298
2021-04-10,DKI1,1056896,299
2021-04-10,DKI2,1778981,299
2021-04-10,DKI3,2226812,299
2021-04-10,DKI4,3037139,299
2021-04-10,DKI5,2434511,299
2021-04-11,DKI1,1056896,300
2021-04-11,DKI2,1778981,300
2021-04-11,DKI3,2226812,300
2021-04-11,DKI4,3037139,300
2021-04-11,DKI5,2434511,300
2021-04-12,DKI1,1056896,301
2021-04-12,DKI2,1778981,301
2021-04-12,DKI3,2226812,301
2021-04-12,DKI4,3037139,301
2021-04-12,DKI5,2434511,301
2021-04-13,DKI1,1056896,302
2021-04-13,DKI2,1778981,302
2021-04-13,DKI3,2226812,302
2021-04-13,DKI4,3037139,302
2021-04-13,DKI5,2434511,302
2021-04-14,DKI1,1056896,303
2021-04-14,DKI2,1778981,303
2021-04-14,DKI3,2226812,303
2021-04-14,DKI4,3037139,303
2021-04-14,DKI5,2434511,303
2021-04-15,DKI1,1056896,304
2021-04-15,DKI2,1778981,304
2021-04-15,DKI3,2226812,304
2021-04-15,DKI4,3037139,304
2021-04-15,DKI5,2434511,304
2021-04-16,DKI1,1056896,305
2021-04-16,DKI2,1778981,305
2021-04-16,DKI3,2226812,305
2021-04-16,DKI4,3037139,305
2021-04-16,DKI5,2434511,305
2021-04-17,DKI1,1056896,306
2021-04-17,DKI2,1778981,306
2021-04-17,DKI3,2226812,306
2021-04-17,DKI4,3037139,306
2021-04-17,DKI5,2434511,306
2021-04-18,DKI1,1056896,307
2021-04-18,DKI2,1778981,307
2021-04-18,DKI3,2226812,307
2021-04-18,DKI4,3037139,307
2021-04-18,DKI5,2434511,307
2021-04-19,DKI1,1056896,308
2021-04-19,DKI2,1778981,308
2021-04-19,DKI3,2226812,308
2021-04-19,DKI4,3037139,308
2021-04-19,DKI5,2434511,308
2021-04-20,DKI1,1056896,309
2021-04-20,DKI2,1778981,309
2021-04-20,DKI3,2226812,309
2021-04-20,DKI4,3037139,309
2021-04-20,DKI5,2434511,309
2021-04-21,DKI1,1056896,310
2021-04-21,DKI2,1778981,310
2021-04-21,DKI3,2226812,310
2021-04-21,DKI4,3037139,310
2021-04-21,DKI5,2434511,310
2021-04-22,DKI1,1056896,311
2021-04-22,DKI2,1778981,311
2021-04-22,DKI3,2226812,311
2021-04-22,DKI4,3037139,311
2021-04-22,DKI5,2434511,311
2021-04-23,DKI1,1056896,312
2021-04-23,DKI2,1778981,312
2021-04-23,DKI3,2226812,312
2021-04-23,DKI4,3037139,312
2021-04-23,DKI5,2434511,312
2021-04-24,DKI1,1056896,313
2021-04-24,DKI2,1778981,313
2021-04-24,DKI3,2226812,313
2021-04-24,DKI4,3037139,313
2021-04-24,DKI5,2434511,313
2021-04-25,DKI1,1056896,314
2021-04-25,DKI2,1778981,314
2021-04-25,DKI3,2226812,314
2021-04-25,DKI4,3037139,314
2021-04-25,DKI5,2434511,314
2021-04-26,DKI1,1056896,315
2021-04-26,DKI2,1778981,315
2021-04-26,DKI3,2226812,315
2021-04-26,DKI4,3037139,315
2021-04-26,DKI5,2434511,315
2021-04-27,DKI1,1056896,316
2021-04-27,DKI2,1778981,316
2021-04-27,DKI3,2226812,316
2021-04-27,DKI4,3037139,316
2021-04-27,DKI5,2434511,316
2021-04-28,DKI1,1056896,317
2021-04-28,DKI2,1778981,317
2021-04-28,DKI3,2226812,317
2021-04-28,DKI4,3037139,317
2021-04-28,DKI5,2434511,317
2021-04-29,DKI1,1056896,318
2021-04-29,DKI2,1778981,318
2021-04-29,DKI3,2226812,318
2021-04-29,DKI4,3037139,318
2021-04-29,DKI5,2434511,318
2021-04-30,DKI1,1056896,319
2021-04-30,DKI2,1778981,319
2021-04-30,DKI3,2226812,319
2021-04-30,DKI4,3037139,319
2021-04-30,DKI5,2434511,319
2021-05-01,DKI1,1056896,320
2021-05-01,DKI2,1778981,320
2021-05-01,DKI3,2226812,320
2021-05-01,DKI4,3037139,320
2021-05-01,DKI5,2434511,320
2021-05-02,DKI1,1056896,321
2021-05-02,DKI2,1778981,321
2021-05-02,DKI3,2226812,321
2021-05-02,DKI4,3037139,321
2021-05-02,DKI5,2434511,321
2021-05-03,DKI1,1056896,322
2021-05-03,DKI2,1778981,322
2021-05-03,DKI3,2226812,322
2021-05-03,DKI4,3037139,322
2021-05-03,DKI5,2434511,322
2021-05-04,DKI1,1056896,323
2021-05-04,DKI2,1778981,323
2021-05-04,DKI3,2226812,323
2021-05-04,DKI4,3037139,323
2021-05-04,DKI5,2434511,323
2021-05-05,DKI1,1056896,324
2021-05-05,DKI2,1778981,324
2021-05-05,DKI3,2226812,324
2021-05-05,DKI4,3037139,324
2021-05-05,DKI5,2434511,324
2021-05-06,DKI1,1056896,325
2021-05-06,DKI2,1778981,325
2021-05-06,DKI3,2226812,325
2021-05-06,DKI4,3037139,325
2021-05-06,DKI5,2434511,325
2021-05-07,DKI1,1056896,326
2021-05-07,DKI2,1778981,326
2021-05-07,DKI3,2226812,326
2021-05-07,DKI4,3037139,326
2021-05-07,DKI5,2434511,326
2021-05-08,DKI1,1056896,327
2021-05-08,DKI2,1778981,327
2021-05-08,DKI3,2226812,327
2021-05-08,DKI4,3037139,327
2021-05-08,DKI5,2434511,327
2021-05-09,DKI1,1056896,328
2021-05-09,DKI2,1778981,328
2021-05-09,DKI3,2226812,328
2021-05-09,DKI4,3037139,328
2021-05-09,DKI5,2434511,328
2021-05-10,DKI1,1056896,329
2021-05-10,DKI2,1778981,329
2021-05-10,DKI3,2226812,329
2021-05-10,DKI4,3037139,329
2021-05-10,DKI5,2434511,329
2021-05-11,DKI1,1056896,330
2021-05-11,DKI2,1778981,330
2021-05-11,DKI3,2226812,330
2021-05-11,DKI4,3037139,330
2021-05-11,DKI5,2434511,330
2021-05-12,DKI1,1056896,331
2021-05-12,DKI2,1778981,331
2021-05-12,DKI3,2226812,331
2021-05-12,DKI4,3037139,331
2021-05-12,DKI5,2434511,331
2021-05-13,DKI1,1056896,332
2021-05-13,DKI2,1778981,332
2021-05-13,DKI3,2226812,332
2021-05-13,DKI4,3037139,332
2021-05-13,DKI5,2434511,332
2021-05-14,DKI1,1056896,333
2021-05-14,DKI2,1778981,333
2021-05-14,DKI3,2226812,333
2021-05-14,DKI4,3037139,333
2021-05-14,DKI5,2434511,333
2021-05-15,DKI1,1056896,334
2021-05-15,DKI2,1778981,334
2021-05-15,DKI3,2226812,334
2021-05-15,DKI4,3037139,334
2021-05-15,DKI5,2434511,334
2021-05-16,DKI1,1056896,335
2021-05-16,DKI2,1778981,335
2021-05-16,DKI3,2226812,335
2021-05-16,DKI4,3037139,335
2021-05-16,DKI5,2434511,335
2021-05-17,DKI1,1056896,336
2021-05-17,DKI2,1778981,336
2021-05-17,DKI3,2226812,336
2021-05-17,DKI4,3037139,336
2021-05-17,DKI5,2434511,336
2021-05-18,DKI1,1056896,337
2021-05-18,DKI2,1778981,337
2021-05-18,DKI3,2226812,337
2021-05-18,DKI4,3037139,337
2021-05-18,DKI5,2434511,337
2021-05-19,DKI1,1056896,338
2021-05-19,DKI2,1778981,338
2021-05-19,DKI3,2226812,338
2021-05-19,DKI4,3037139,338
2021-05-19,DKI5,2434511,338
2021-05-20,DKI1,1056896,339
2021-05-20,DKI2,1778981,339
2021-05-20,DKI3,2226812,339
2021-05-20,DKI4,3037139,339
2021-05-20,DKI5,2434511,339
2021-05-21,DKI1,1056896,340
2021-05-21,DKI2,1778981,340
2021-05-21,DKI3,2226812,340
2021-05-21,DKI4,3037139,340
2021-05-21,DKI5,2434511,340
2021-05-22,DKI1,1056896,341
2021-05-22,DKI2,1778981,341
2021-05-22,DKI3,2226812,341
2021-05-22,DKI4,3037139,341
2021-05-22,DKI5,2434511,341
2021-05-23,DKI1,1056896,342
2021-05-23,DKI2,1778981,342
2021-05-23,DKI3,2226812,342
2021-05-23,DKI4,3037139,342
2021-05-23,DKI5,2434511,342
2021-05-24,DKI1,1056896,343
2021-05-24,DKI2,1778981,343
2021-05-24,DKI3,2226812,343
2021-05-24,DKI4,3037139,343
2021-05-24,DKI5,2434511,343
2021-05-25,DKI1,1056896,344
2021-05-25,DKI2,1778981,344
2021-05-25,DKI3,2226812,344
2021-05-25,DKI4,3037139,344
2021-05-25,DKI5,2434511,344
2021-05-26,DKI1,1056896,345
2021-05-26,DKI2,1778981,345
2021-05-26,DKI3,2226812,345
2021-05-26,DKI4,3037139,345
2021-05-26,DKI5,2434511,345
2021-05-27,DKI1,1056896,346
2021-05-27,DKI2,1778981,346
2021-05-27,DKI3,2226812,346
2021-05-27,DKI4,3037139,346
2021-05-27,DKI5,2434511,346
2021-05-28,DKI1,1056896,347
2021-05-28,DKI2,1778981,347
2021-05-28,DKI3,2226812,347
2021-05-28,DKI4,3037139,347
2021-05-28,DKI5,2434511,347
2021-05-29,DKI1,1056896,348
2021-05-29,DKI2,1778981,348
2021-05-29,DKI3,2226812,348
2021-05-29,DKI4,3037139,348
2021-05-29,DKI5,2434511,348
2021-05-30,DKI1,1056896,349
2021-05-30,DKI2,1778981,349
2021-05-30,DKI3,2226812,349
2021-05-30,DKI4,3037139,349
2021-05-30,DKI5,2434511,349
2021-05-31,DKI1,1056896,350
2021-05-31,DKI2,1778981,350
2021-05-31,DKI3,2226812,350
2021-05-31,DKI4,3037139,350
2021-05-31,DKI5,2434511,350
2021-06-01,DKI1,1056896,351
2021-06-01,DKI2,1778981,351
2021-06-01,DKI3,2226812,351
2021-06-01,DKI4,3037139,351
2021-06-01,DKI5,2434511,351
2021-06-02,DKI1,1056896,352
2021-06-02,DKI2,1778981,352
2021-06-02,DKI3,2226812,352
2021-06-02,DKI4,3037139,352
2021-06-02,DKI5,2434511,352
2021-06-03,DKI1,1056896,353
2021-06-03,DKI2,1778981,353
2021-06-03,DKI3,2226812,353
2021-06-03,DKI4,3037139,353
2021-06-03,DKI5,2434511,353
2021-06-04,DKI1,1056896,354
2021-06-04,DKI2,1778981,354
2021-06-04,DKI3,2226812,354
2021-06-04,DKI4,3037139,354
2021-06-04,DKI5,2434511,354
2021-06-05,DKI1,1056896,355
2021-06-05,DKI2,1778981,355
2021-06-05,DKI3,2226812,355
2021-06-05,DKI4,3037139,355
2021-06-05,DKI5,2434511,355
2021-06-06,DKI1,1056896,356
2021-06-06,DKI2,1778981,356
2021-06-06,DKI3,2226812,356
2021-06-06,DKI4,3037139,356
2021-06-06,DKI5,2434511,356
2021-06-07,DKI1,1056896,357
2021-06-07,DKI2,1778981,357
2021-06-07,DKI3,2226812,357
2021-06-07,DKI4,3037139,357
2021-06-07,DKI5,2434511,357
2021-06-08,DKI1,1056896,358
2021-06-08,DKI2,1778981,358
2021-06-08,DKI3,2226812,358
2021-06-08,DKI4,3037139,358
2021-06-08,DKI5,2434511,358
2021-06-09,DKI1,1056896,359
2021-06-09,DKI2,1778981,359
2021-06-09,DKI3,2226812,359
2021-06-09,DKI4,3037139,359
2021-06-09,DKI5,2434511,359
2021-06-10,DKI1,1056896,360
2021-06-10,DKI2,1778981,360
2021-06-10,DKI3,2226812,360
2021-06-10,DKI4,3037139,360
2021-06-10,DKI5,2434511,360
2021-06-11,DKI1,1056896,361
2021-06-11,DKI2,1778981,361
2021-06-11,DKI3,2226812,361
2021-06-11,DKI4,3037139,361
2021-06-11,DKI5,2434511,361
2021-06-12,DKI1,1056896,362
2021-06-12,DKI2,1778981,362
2021-06-12,DKI3,2226812,362
2021-06-12,DKI4,3037139,362
2021-06-12,DKI5,2434511,362
2021-06-13,DKI1,1056896,363
2021-06-13,DKI2,1778981,363
2021-06-13,DKI3,2226812,363
2021-06-13,DKI4,3037139,363
2021-06-13,DKI5,2434511,363
2021-06-14,DKI1,1056896,364
2021-06-14,DKI2,1778981,364
2021-06-14,DKI3,2226812,364
2021-06-14,DKI4,3037139,364
2021-06-14,DKI5,2434511,364
2021-06-15,DKI1,1057465,0
2021-06-15,DKI2,1788981,0
2021-06-15,DKI3,2232442,0
2021-06-15,DKI4,3051866,0
2021-06-15,DKI5,2446687,0
2021-06-16,DKI1,1057465,1
2021-06-16,DKI2,1788981,1
2021-06-16,DKI3,2232442,1
2021-06-16,DKI4,3051866,1
2021-06-16,DKI5,2446687,1
2021-06-17,DKI1,1057465,2
2021-06-17,DKI2,1788981,2
2021-06-17,DKI3,2232442,2
2021-06-17,DKI4,3051866,2
2021-06-17,DKI5,2446687,2
2021-06-18,DKI1,1057465,3
2021-06-18,DKI2,1788981,3
2021-06-18,DKI3,2232442,3
2021-06-18,DKI4,3051866,3
2021-06-18,DKI5,2446687,3
2021-06-19,DKI1,1057465,4
2021-06-19,DKI2,1788981,4
2021-06-19,DKI3,2232442,4
2021-06-19,DKI4,3051866,4
2021-06-19,DKI5,2446687,4
2021-06-20,DKI1,1057465,5
2021-06-20,DKI2,1788981,5
2021-06-20,DKI3,2232442,5
2021-06-20,DKI4,3051866,5
2021-06-20,DKI5,2446687,5
2021-06-21,DKI1,1057465,6
2021-06-21,DKI2,1788981,6
2021-06-21,DKI3,2232442,6
2021-06-21,DKI4,3051866,6
2021-06-21,DKI5,2446687,6
2021-06-22,DKI1,1057465,7
2021-06-22,DKI2,1788981,7
2021-06-22,DKI3,2232442,7
2021-06-22,DKI4,3051866,7
2021-06-22,DKI5,2446687,7
2021-06-23,DKI1,1057465,8
2021-06-23,DKI2,1788981,8
2021-06-23,DKI3,2232442,8
2021-06-23,DKI4,3051866,8
2021-06-23,DKI5,2446687,8
2021-06-24,DKI1,1057465,9
2021-06-24,DKI2,1788981,9
2021-06-24,DKI3,2232442,9
2021-06-24,DKI4,3051866,9
2021-06-24,DKI5,2446687,9
2021-06-25,DKI1,1057465,10
2021-06-25,DKI2,1788981,10
2021-06-25,DKI3,2232442,10
2021-06-25,DKI4,3051866,10
2021-06-25,DKI5,2446687,10
2021-06-26,DKI1,1057465,11
2021-06-26,DKI2,1788981,11
2021-06-26,DKI3,2232442,11
2021-06-26,DKI4,3051866,11
2021-06-26,DKI5,2446687,11
2021-06-27,DKI1,1057465,12
2021-06-27,DKI2,1788981,12
2021-06-27,DKI3,2232442,12
2021-06-27,DKI4,3051866,12
2021-06-27,DKI5,2446687,12
2021-06-28,DKI1,1057465,13
2021-06-28,DKI2,1788981,13
2021-06-28,DKI3,2232442,13
2021-06-28,DKI4,3051866,13
2021-06-28,DKI5,2446687,13
2021-06-29,DKI1,1057465,14
2021-06-29,DKI2,1788981,14
2021-06-29,DKI3,2232442,14
2021-06-29,DKI4,3051866,14
2021-06-29,DKI5,2446687,14
2021-06-30,DKI1,1057465,15
2021-06-30,DKI2,1788981,15
2021-06-30,DKI3,2232442,15
2021-06-30,DKI4,3051866,15
2021-06-30,DKI5,2446687,15
2021-07-01,DKI1,1057465,16
2021-07-01,DKI2,1788981,16
2021-07-01,DKI3,2232442,16
2021-07-01,DKI4,3051866,16
2021-07-01,DKI5,2446687,16
2021-07-02,DKI1,1057465,17
2021-07-02,DKI2,1788981,17
2021-07-02,DKI3,2232442,17
2021-07-02,DKI4,3051866,17
2021-07-02,DKI5,2446687,17
2021-07-03,DKI1,1057465,18
2021-07-03,DKI2,1788981,18
2021-07-03,DKI3,2232442,18
2021-07-03,DKI4,3051866,18
2021-07-03,DKI5,2446687,18
2021-07-04,DKI1,1057465,19
2021-07-04,DKI2,1788981,19
2021-07-04,DKI3,2232442,19
2021-07-04,DKI4,3051866,19
2021-07-04,DKI5,2446687,19
2021-07-05,DKI1,1057465,20
2021-07-05,DKI2,1788981,20
2021-07-05,DKI3,2232442,20
2021-07-05,DKI4,3051866,20
2021-07-05,DKI5,2446687,20
2021-07-06,DKI1,1057465,21
2021-07-06,DKI2,1788981,21
2021-07-06,DKI3,2232442,21
2021-07-06,DKI4,3051866,21
2021-07-06,DKI5,2446687,21
2021-07-07,DKI1,1057465,22
2021-07-07,DKI2,1788981,22
2021-07-07,DKI3,2232442,22
2021-07-07,DKI4,3051866,22
2021-07-07,DKI5,2446687,22
2021-07-08,DKI1,1057465,23
2021-07-08,DKI2,1788981,23
2021-07-08,DKI3,2232442,23
2021-07-08,DKI4,3051866,23
2021-07-08,DKI5,2446687,23
2021-07-09,DKI1,1057465,24
2021-07-09,DKI2,1788981,24
2021-07-09,DKI3,2232442,24
2021-07-09,DKI4,3051866,24
2021-07-09,DKI5,2446687,24
2021-07-10,DKI1,1057465,25
2021-07-10,DKI2,1788981,25
2021-07-10,DKI3,2232442,25
2021-07-10,DKI4,3051866,25
2021-07-10,DKI5,2446687,25
2021-07-11,DKI1,1057465,26
2021-07-11,DKI2,1788981,26
2021-07-11,DKI3,2232442,26
2021-07-11,DKI4,3051866,26
2021-07-11,DKI5,2446687,26
2021-07-12,DKI1,1057465,27
2021-07-12,DKI2,1788981,27
2021-07-12,DKI3,2232442,27
2021-07-12,DKI4,3051866,27
2021-07-12,DKI5,2446687,27
2021-07-13,DKI1,1057465,28
2021-07-13,DKI2,1788981,28
2021-07-13,DKI3,2232442,28
2021-07-13,DKI4,3051866,28
2021-07-13,DKI5,2446687,28
2021-07-14,DKI1,1057465,29
2021-07-14,DKI2,1788981,29
2021-07-14,DKI3,2232442,29
2021-07-14,DKI4,3051866,29
2021-07-14,DKI5,2446687,29
2021-07-15,DKI1,1057465,30
2021-07-15,DKI2,1788981,30
2021-07-15,DKI3,2232442,30
2021-07-15,DKI4,3051866,30
2021-07-15,DKI5,2446687,30
2021-07-16,DKI1,1057465,31
2021-07-16,DKI2,1788981,31
2021-07-16,DKI3,2232442,31
2021-07-16,DKI4,3051866,31
2021-07-16,DKI5,2446687,31
2021-07-17,DKI1,1057465,32
2021-07-17,DKI2,1788981,32
2021-07-17,DKI3,2232442,32
2021-07-17,DKI4,3051866,32
2021-07-17,DKI5,2446687,32
2021-07-18,DKI1,1057465,33
2021-07-18,DKI2,1788981,33
2021-07-18,DKI3,2232442,33
2021-07-18,DKI4,3051866,33
2021-07-18,DKI5,2446687,33
2021-07-19,DKI1,1057465,34
2021-07-19,DKI2,1788981,34
2021-07-19,DKI3,2232442,34
2021-07-19,DKI4,3051866,34
2021-07-19,DKI5,2446687,34
2021-07-20,DKI1,1057465,35
2021-07-20,DKI2,1788981,35
2021-07-20,DKI3,2232442,35
2021-07-20,DKI4,3051866,35
2021-07-20,DKI5,2446687,35
2021-07-21,DKI1,1057465,36
2021-07-21,DKI2,1788981,36
2021-07-21,DKI3,2232442,36
2021-07-21,DKI4,3051866,36
2021-07-21,DKI5,2446687,36
2021-07-22,DKI1,1057465,37
2021-07-22,DKI2,1788981,37
2021-07-22,DKI3,2232442,37
2021-07-22,DKI4,3051866,37
2021-07-22,DKI5,2446687,37
2021-07-23,DKI1,1057465,38
2021-07-23,DKI2,1788981,38
2021-07-23,DKI3,2232442,38
2021-07-23,DKI4,3051866,38
2021-07-23,DKI5,2446687,38
2021-07-24,DKI1,1057465,39
2021-07-24,DKI2,1788981,39
2021-07-24,DKI3,2232442,39
2021-07-24,DKI4,3051866,39
2021-07-24,DKI5,2446687,39
2021-07-25,DKI1,1057465,40
2021-07-25,DKI2,1788981,40
2021-07-25,DKI3,2232442,40
2021-07-25,DKI4,3051866,40
2021-07-25,DKI5,2446687,40
2021-07-26,DKI1,1057465,41
2021-07-26,DKI2,1788981,41
2021-07-26,DKI3,2232442,41
2021-07-26,DKI4,3051866,41
2021-07-26,DKI5,2446687,41
2021-07-27,DKI1,1057465,42
2021-07-27,DKI2,1788981,42
2021-07-27,DKI3,2232442,42
2021-07-27,DKI4,3051866,42
2021-07-27,DKI5,2446687,42
2021-07-28,DKI1,1057465,43
2021-07-28,DKI2,1788981,43
2021-07-28,DKI3,2232442,43
2021-07-28,DKI4,3051866,43
2021-07-28,DKI5,2446687,43
2021-07-29,DKI1,1057465,44
2021-07-29,DKI2,1788981,44
2021-07-29,DKI3,2232442,44
2021-07-29,DKI4,3051866,44
2021-07-29,DKI5,2446687,44
2021-07-30,DKI1,1057465,45
2021-07-30,DKI2,1788981,45
2021-07-30,DKI3,2232442,45
2021-07-30,DKI4,3051866,45
2021-07-30,DKI5,2446687,45
2021-07-31,DKI1,1057465,46
2021-07-31,DKI2,1788981,46
2021-07-31,DKI3,2232442,46
2021-07-31,DKI4,3051866,46
2021-07-31,DKI5,2446687,46
2021-08-01,DKI1,1057465,47
2021-08-01,DKI2,1788981,47
2021-08-01,DKI3,2232442,47
2021-08-01,DKI4,3051866,47
2021-08-01,DKI5,2446687,47
2021-08-02,DKI1,1057465,48
2021-08-02,DKI2,1788981,48
2021-08-02,DKI3,2232442,48
2021-08-02,DKI4,3051866,48
2021-08-02,DKI5,2446687,48
2021-08-03,DKI1,1057465,49
2021-08-03,DKI2,1788981,49
2021-08-03,DKI3,2232442,49
2021-08-03,DKI4,3051866,49
2021-08-03,DKI5,2446687,49
2021-08-04,DKI1,1057465,50
2021-08-04,DKI2,1788981,50
2021-08-04,DKI3,2232442,50
2021-08-04,DKI4,3051866,50
2021-08-04,DKI5,2446687,50
2021-08-05,DKI1,1057465,51
2021-08-05,DKI2,1788981,51
2021-08-05,DKI3,2232442,51
2021-08-05,DKI4,3051866,51
2021-08-05,DKI5,2446687,51
2021-08-06,DKI1,1057465,52
2021-08-06,DKI2,1788981,52
2021-08-06,DKI3,2232442,52
2021-08-06,DKI4,3051866,52
2021-08-06,DKI5,2446687,52
2021-08-07,DKI1,1057465,53
2021-08-07,DKI2,1788981,53
2021-08-07,DKI3,2232442,53
2021-08-07,DKI4,3051866,53
2021-08-07,DKI5,2446687,53
2021-08-08,DKI1,1057465,54
2021-08-08,DKI2,1788981,54
2021-08-08,DKI3,2232442,54
2021-08-08,DKI4,3051866,54
2021-08-08,DKI5,2446687,54
2021-08-09,DKI1,1057465,55
2021-08-09,DKI2,1788981,55
2021-08-09,DKI3,2232442,55
2021-08-09,DKI4,3051866,55
2021-08-09,DKI5,2446687,55
2021-08-10,DKI1,1057465,56
2021-08-10,DKI2,1788981,56
2021-08-10,DKI3,2232442,56
2021-08-10,DKI4,3051866,56
2021-08-10,DKI5,2446687,56
2021-08-11,DKI1,1057465,57
2021-08-11,DKI2,1788981,57
2021-08-11,DKI3,2232442,57
2021-08-11,DKI4,3051866,57
2021-08-11,DKI5,2446687,57
2021-08-12,DKI1,1057465,58
2021-08-12,DKI2,1788981,58
2021-08-12,DKI3,2232442,58
2021-08-12,DKI4,3051866,58
2021-08-12,DKI5,2446687,58
