ID,periode_data,tanggal,stasiun,pm_sepuluh,sulfur_dioksida,karbon_monoksida,ozon,nitrogen_dioksida,max,parameter_pencemar_kritis,kategori
2018-04-02_DKI5,201802,2018-04-02,DKI5,35,47,35,57,12,57,O3,SEDANG
2018-04-03_DKI5,201803,2018-04-03,DKI5,60,30,64,194,19,194,O3,TIDAK SEHAT
2018-04-04_DKI5,201804,2018-04-04,DKI5,45,28,20,96,28,96,O3,SEDANG
2018-04-05_DKI5,201805,2018-04-05,DKI5,91,27,46,164,23,164,O3,TIDAK SEHAT
2018-04-06_DKI5,201806,2018-04-06,DKI5,73,27,11,125,19,125,O3,TIDAK SEHAT
2018-04-07_DKI2,201807,2018-04-07,DKI2,104,31,24,209,19,209,O3,SANGAT TIDAK SEHAT
2018-04-08_DKI5,201808,2018-04-08,DKI5,59,31,16,194,16,194,O3,TIDAK SEHAT
2018-04-09_DKI5,201809,2018-04-09,DKI5,52,37,22,217,24,217,O3,SANGAT TIDAK SEHAT
2018-04-10_DKI5,201810,2018-04-10,DKI5,73,32,24,109,11,109,O3,TIDAK SEHAT
2018-04-11_DKI5,201811,2018-04-11,DKI5,56,26,31,110,18,110,O3,TIDAK SEHAT
2018-04-12_DKI1,201812,2018-04-12,DKI1,64,24,31,71,21,71,O3,SEDANG
2018-04-13_DKI5,201804,2018-04-13,DKI5,54,56,16,121,11,121,O3,TIDAK SEHAT
2018-04-14_DKI5,201804,2018-04-14,DKI5,51,22,21,141,12,141,O3,TIDAK SEHAT
2018-04-15_DKI5,201804,2018-04-15,DKI5,59,27,23,168,13,168,O3,TIDAK SEHAT
2018-04-16_DKI5,201804,2018-04-16,DKI5,65,33,27,185,18,185,O3,TIDAK SEHAT
2018-04-17_DKI5,201804,2018-04-17,DKI5,63,26,24,142,16,142,O3,TIDAK SEHAT
2018-04-18_DKI4,201804,2018-04-18,DKI4,81,29,26,80,23,81,PM10,SEDANG
2018-04-19_DKI5,201804,2018-04-19,DKI5,86,27,33,133,22,133,O3,TIDAK SEHAT
2018-04-20_DKI5,201804,2018-04-20,DKI5,76,24,30,92,18,92,O3,SEDANG
2018-04-21_DKI5,201804,2018-04-21,DKI5,73,26,43,162,25,162,O3,TIDAK SEHAT
2018-04-22_DKI5,201804,2018-04-22,DKI5,70,26,29,117,18,117,O3,TIDAK SEHAT
2018-04-23_DKI5,201804,2018-04-23,DKI5,51,22,30,84,16,84,O3,SEDANG
2018-04-24_DKI5,201804,2018-04-24,DKI5,61,23,33,90,34,90,O3,SEDANG
2018-04-25_DKI1,201804,2018-04-25,DKI1,69,23,37,48,18,69,PM10,SEDANG
2018-04-26_DKI1,201804,2018-04-26,DKI1,71,30,34,56,25,71,PM10,SEDANG
2018-04-27_DKI2,201804,2018-04-27,DKI2,62,23,22,48,16,62,PM10,SEDANG
2018-04-28_DKI5,201804,2018-04-28,DKI5,57,25,23,96,16,96,O3,SEDANG
2018-04-29_DKI5,201804,2018-04-29,DKI5,67,23,26,120,18,120,O3,TIDAK SEHAT
2018-04-30_DKI4,201804,2018-04-30,DKI4,78,24,29,89,22,89,O3,SEDANG
2018-05-01_DKI4,201801,2018-05-01,DKI4,44,32,26,28,10,44,PM10,BAIK
2018-05-02_DKI5,201802,2018-05-02,DKI5,31,46,32,66,9,66,O3,SEDANG
2018-05-03_DKI5,201803,2018-05-03,DKI5,61,23,48,79,20,79,O3,SEDANG
2018-05-04_DKI5,201804,2018-05-04,DKI5,81,37,29,202,18,202,O3,SANGAT TIDAK SEHAT
2018-05-05_DKI5,201805,2018-05-05,DKI5,78,26,27,137,17,137,O3,TIDAK SEHAT
2018-05-06_DKI5,201806,2018-05-06,DKI5,69,26,13,146,14,146,O3,TIDAK SEHAT
2018-05-07_DKI5,201807,2018-05-07,DKI5,63,29,16,123,13,123,O3,TIDAK SEHAT
2018-05-08_DKI2,201808,2018-05-08,DKI2,65,35,14,203,16,203,O3,SANGAT TIDAK SEHAT
2018-05-09_DKI5,201809,2018-05-09,DKI5,53,31,15,140,24,140,O3,TIDAK SEHAT
2018-05-10_DKI5,201810,2018-05-10,DKI5,67,34,18,146,13,146,O3,TIDAK SEHAT
2018-05-11_DKI3,201811,2018-05-11,DKI3,56,24,23,101,17,101,O3,TIDAK SEHAT
2018-05-12_DKI5,201812,2018-05-12,DKI5,62,25,33,81,22,81,O3,SEDANG
2018-05-13_DKI5,201805,2018-05-13,DKI5,96,26,26,131,14,131,O3,TIDAK SEHAT
2018-05-14_DKI5,201805,2018-05-14,DKI5,87,26,20,178,13,178,O3,TIDAK SEHAT
2018-05-15_DKI5,201805,2018-05-15,DKI5,94,27,25,143,17,143,O3,TIDAK SEHAT
2018-05-16_DKI5,201805,2018-05-16,DKI5,87,28,23,151,16,151,O3,TIDAK SEHAT
2018-05-17_DKI3,201805,2018-05-17,DKI3,65,25,19,80,16,80,O3,SEDANG
2018-05-18_DKI5,201805,2018-05-18,DKI5,78,26,26,86,11,86,O3,SEDANG
2018-05-19_DKI5,201805,2018-05-19,DKI5,59,24,13,102,10,102,O3,TIDAK SEHAT
2018-05-20_DKI5,201805,2018-05-20,DKI5,61,25,29,98,12,98,O3,SEDANG
2018-05-21_DKI5,201805,2018-05-21,DKI5,60,25,20,185,16,185,O3,TIDAK SEHAT
2018-05-22_DKI5,201805,2018-05-22,DKI5,58,25,14,80,10,80,O3,SEDANG
2018-05-23_DKI5,201805,2018-05-23,DKI5,58,26,12,74,12,74,O3,SEDANG
2018-05-24_DKI5,201805,2018-05-24,DKI5,42,25,12,94,10,94,O3,SEDANG
2018-05-25_DKI5,201805,2018-05-25,DKI5,66,26,22,92,11,92,O3,SEDANG
2018-05-26_DKI5,201805,2018-05-26,DKI5,71,29,24,119,13,119,O3,TIDAK SEHAT
2018-05-27_DKI5,201805,2018-05-27,DKI5,62,26,23,156,10,156,O3,TIDAK SEHAT
2018-05-28_DKI2,201805,2018-05-28,DKI2,81,24,55,120,33,120,O3,TIDAK SEHAT
2018-05-29_DKI5,201805,2018-05-29,DKI5,84,31,21,118,20,118,O3,TIDAK SEHAT
2018-05-30_DKI5,201805,2018-05-30,DKI5,86,25,24,191,20,191,O3,TIDAK SEHAT
2018-05-31_DKI2,201805,2018-05-31,DKI2,83,28,21,183,20,183,O3,TIDAK SEHAT
2018-06-01_DKI5,201801,2018-06-01,DKI5,20,30,22,31,5,31,O3,BAIK
2018-06-02_DKI5,201802,2018-06-02,DKI5,45,48,71,75,16,75,O3,SEDANG
2018-06-03_DKI3,201803,2018-06-03,DKI3,64,28,30,103,16,103,O3,TIDAK SEHAT
2018-06-04_DKI5,201804,2018-06-04,DKI5,56,29,21,144,12,144,O3,TIDAK SEHAT
2018-06-05_DKI5,201805,2018-06-05,DKI5,70,26,17,109,15,109,O3,TIDAK SEHAT
2018-06-06_DKI5,201806,2018-06-06,DKI5,78,26,16,133,13,133,O3,TIDAK SEHAT
2018-06-07_DKI5,201807,2018-06-07,DKI5,74,31,16,113,19,113,O3,TIDAK SEHAT
2018-06-08_DKI2,201808,2018-06-08,DKI2,71,34,13,202,23,202,O3,SANGAT TIDAK SEHAT
2018-06-09_DKI5,201809,2018-06-09,DKI5,82,44,25,148,17,148,O3,TIDAK SEHAT
2018-06-10_DKI5,201810,2018-06-10,DKI5,70,33,21,123,12,123,O3,TIDAK SEHAT
2018-06-11_DKI2,201811,2018-06-11,DKI2,53,28,20,122,12,122,O3,TIDAK SEHAT
2018-06-12_DKI3,201812,2018-06-12,DKI3,61,27,33,94,17,94,O3,SEDANG
2018-06-13_DKI5,201806,2018-06-13,DKI5,64,25,30,163,16,163,O3,TIDAK SEHAT
2018-06-14_DKI5,201806,2018-06-14,DKI5,56,25,18,144,7,144,O3,TIDAK SEHAT
2018-06-15_DKI2,201806,2018-06-15,DKI2,60,26,21,161,8,161,O3,TIDAK SEHAT
2018-06-16_DKI2,201806,2018-06-16,DKI2,61,37,31,139,17,139,O3,TIDAK SEHAT
2018-06-17_DKI5,201806,2018-06-17,DKI5,49,27,11,88,8,88,O3,SEDANG
2018-06-18_DKI5,201806,2018-06-18,DKI5,51,27,10,75,10,75,O3,SEDANG
2018-06-19_DKI5,201806,2018-06-19,DKI5,60,26,13,97,10,97,O3,SEDANG
2018-06-20_DKI5,201806,2018-06-20,DKI5,73,26,16,86,10,86,O3,SEDANG
2018-06-21_DKI5,201806,2018-06-21,DKI5,51,27,11,70,5,70,O3,SEDANG
2018-06-22_DKI5,201806,2018-06-22,DKI5,66,28,17,94,13,94,O3,SEDANG
2018-06-23_DKI4,201806,2018-06-23,DKI4,81,27,14,77,10,81,PM10,SEDANG
2018-06-24_DKI5,201806,2018-06-24,DKI5,50,25,15,110,10,110,O3,TIDAK SEHAT
2018-06-25_DKI5,201806,2018-06-25,DKI5,35,25,14,100,11,100,O3,SEDANG
2018-06-26_DKI2,201806,2018-06-26,DKI2,56,26,43,107,23,107,O3,TIDAK SEHAT
2018-06-27_DKI5,201806,2018-06-27,DKI5,60,26,23,136,19,136,O3,TIDAK SEHAT
2018-06-28_DKI5,201806,2018-06-28,DKI5,69,27,24,146,10,146,O3,TIDAK SEHAT
2018-06-29_DKI5,201806,2018-06-29,DKI5,73,28,18,213,20,213,O3,SANGAT TIDAK SEHAT
2018-06-30_DKI2,201806,2018-06-30,DKI2,67,30,17,193,15,193,O3,TIDAK SEHAT
2018-07-01_DKI5,201801,2018-07-01,DKI5,26,30,14,46,5,46,O3,BAIK
2018-07-02_DKI5,201802,2018-07-02,DKI5,42,50,60,89,14,89,O3,SEDANG
2018-07-03_DKI3,201803,2018-07-03,DKI3,66,26,48,76,21,76,O3,SEDANG
2018-07-04_DKI3,201804,2018-07-04,DKI3,68,31,29,74,12,74,O3,SEDANG
2018-07-05_DKI5,201805,2018-07-05,DKI5,68,27,17,77,16,77,O3,SEDANG
2018-07-06_DKI5,201806,2018-07-06,DKI5,79,25,21,179,18,179,O3,TIDAK SEHAT
2018-07-07_DKI5,201807,2018-07-07,DKI5,95,32,32,104,24,104,O3,TIDAK SEHAT
2018-07-08_DKI5,201808,2018-07-08,DKI5,79,35,21,162,25,162,O3,TIDAK SEHAT
2018-07-09_DKI5,201809,2018-07-09,DKI5,69,33,21,147,10,147,O3,TIDAK SEHAT
2018-07-10_DKI5,201810,2018-07-10,DKI5,87,34,22,128,12,128,O3,TIDAK SEHAT
2018-07-11_DKI5,201811,2018-07-11,DKI5,59,28,26,96,30,96,O3,SEDANG
2018-07-12_DKI3,201812,2018-07-12,DKI3,59,40,29,134,15,134,O3,TIDAK SEHAT
2018-07-13_DKI2,201807,2018-07-13,DKI2,80,30,17,107,18,107,O3,TIDAK SEHAT
2018-07-14_DKI2,201807,2018-07-14,DKI2,84,33,19,117,19,117,O3,TIDAK SEHAT
2018-07-15_DKI2,201807,2018-07-15,DKI2,63,29,14,129,11,129,O3,TIDAK SEHAT
2018-07-16_DKI5,201807,2018-07-16,DKI5,61,33,14,222,18,222,O3,SANGAT TIDAK SEHAT
2018-07-17_DKI5,201807,2018-07-17,DKI5,81,30,20,205,19,205,O3,SANGAT TIDAK SEHAT
2018-07-18_DKI5,201807,2018-07-18,DKI5,88,29,25,208,20,208,O3,SANGAT TIDAK SEHAT
2018-07-19_DKI5,201807,2018-07-19,DKI5,82,30,19,188,19,188,O3,TIDAK SEHAT
2018-07-20_DKI5,201807,2018-07-20,DKI5,79,30,16,113,18,113,O3,TIDAK SEHAT
2018-07-21_DKI5,201807,2018-07-21,DKI5,74,32,14,151,16,151,O3,TIDAK SEHAT
2018-07-22_DKI5,201807,2018-07-22,DKI5,77,29,22,166,15,166,O3,TIDAK SEHAT
2018-07-23_DKI5,201807,2018-07-23,DKI5,63,25,23,191,22,191,O3,TIDAK SEHAT
2018-07-24_DKI5,201807,2018-07-24,DKI5,92,32,23,184,22,184,O3,TIDAK SEHAT
2018-07-25_DKI5,201807,2018-07-25,DKI5,75,29,23,153,17,153,O3,TIDAK SEHAT
2018-07-26_DKI5,201807,2018-07-26,DKI5,78,33,22,168,20,168,O3,TIDAK SEHAT
2018-07-27_DKI5,201807,2018-07-27,DKI5,86,31,19,197,18,197,O3,TIDAK SEHAT
2018-07-28_DKI5,201807,2018-07-28,DKI5,92,32,31,234,20,234,O3,SANGAT TIDAK SEHAT
2018-07-29_DKI5,201807,2018-07-29,DKI5,77,30,23,202,20,202,O3,SANGAT TIDAK SEHAT
2018-07-30_DKI5,201807,2018-07-30,DKI5,92,31,23,174,27,174,O3,TIDAK SEHAT
2018-07-31_DKI5,201807,2018-07-31,DKI5,79,29,22,156,21,156,O3,TIDAK SEHAT
2018-08-01_DKI5,201801,2018-08-01,DKI5,62,33,19,73,17,73,O3,SEDANG
2018-08-02_DKI5,201802,2018-08-02,DKI5,55,49,62,89,22,89,O3,SEDANG
2018-08-03_DKI5,201803,2018-08-03,DKI5,55,29,47,107,22,107,O3,TIDAK SEHAT
2018-08-04_DKI3,201804,2018-08-04,DKI3,45,28,16,51,12,51,O3,SEDANG
2018-08-05_DKI5,201805,2018-08-05,DKI5,79,26,21,204,17,204,O3,SANGAT TIDAK SEHAT
2018-08-06_DKI5,201806,2018-08-06,DKI5,68,27,16,162,17,162,O3,TIDAK SEHAT
2018-08-07_DKI2,201807,2018-08-07,DKI2,95,29,32,111,22,111,O3,TIDAK SEHAT
2018-08-08_DKI5,201808,2018-08-08,DKI5,92,33,28,144,29,144,O3,TIDAK SEHAT
2018-08-09_DKI5,201809,2018-08-09,DKI5,51,33,19,175,16,175,O3,TIDAK SEHAT
2018-08-10_DKI5,201810,2018-08-10,DKI5,66,34,19,185,12,185,O3,TIDAK SEHAT
2018-08-11_DKI3,201811,2018-08-11,DKI3,63,32,24,89,21,89,O3,SEDANG
2018-08-12_DKI2,201812,2018-08-12,DKI2,68,25,30,134,27,134,O3,TIDAK SEHAT
2018-08-13_DKI5,201808,2018-08-13,DKI5,66,30,14,134,14,134,O3,TIDAK SEHAT
2018-08-14_DKI5,201808,2018-08-14,DKI5,74,31,19,151,13,151,O3,TIDAK SEHAT
2018-08-15_DKI5,201808,2018-08-15,DKI5,62,30,15,185,16,185,O3,TIDAK SEHAT
2018-08-16_DKI5,201808,2018-08-16,DKI5,72,31,17,140,15,140,O3,TIDAK SEHAT
2018-08-17_DKI5,201808,2018-08-17,DKI5,62,31,15,154,13,154,O3,TIDAK SEHAT
2018-08-18_DKI5,201808,2018-08-18,DKI5,62,30,14,143,14,143,O3,TIDAK SEHAT
2018-08-19_DKI5,201808,2018-08-19,DKI5,79,32,20,149,13,149,O3,TIDAK SEHAT
2018-08-20_DKI5,201808,2018-08-20,DKI5,80,30,19,101,11,101,O3,TIDAK SEHAT
2018-08-21_DKI3,201808,2018-08-21,DKI3,73,32,16,122,11,122,O3,TIDAK SEHAT
2018-08-22_DKI5,201808,2018-08-22,DKI5,62,31,16,164,9,164,O3,TIDAK SEHAT
2018-08-23_DKI5,201808,2018-08-23,DKI5,62,30,17,161,16,161,O3,TIDAK SEHAT
2018-08-24_DKI5,201808,2018-08-24,DKI5,81,32,22,110,18,110,O3,TIDAK SEHAT
2018-08-25_DKI5,201808,2018-08-25,DKI5,76,31,19,202,13,202,O3,SANGAT TIDAK SEHAT
2018-08-26_DKI5,201808,2018-08-26,DKI5,75,30,16,131,12,131,O3,TIDAK SEHAT
2018-08-27_DKI5,201808,2018-08-27,DKI5,79,31,20,166,13,166,O3,TIDAK SEHAT
2018-08-28_DKI5,201808,2018-08-28,DKI5,83,31,17,182,13,182,O3,TIDAK SEHAT
2018-08-29_DKI5,201808,2018-08-29,DKI5,67,30,16,161,13,161,O3,TIDAK SEHAT
2018-08-30_DKI2,201808,2018-08-30,DKI2,85,31,17,153,16,153,O3,TIDAK SEHAT
2018-08-31_DKI5,201808,2018-08-31,DKI5,65,30,18,130,11,130,O3,TIDAK SEHAT
2018-09-01_DKI3,201801,2018-09-01,DKI3,45,32,16,63,14,63,O3,SEDANG
2018-09-02_DKI5,201802,2018-09-02,DKI5,53,24,88,65,14,88,CO,SEDANG
2018-09-03_DKI5,201803,2018-09-03,DKI5,59,30,59,81,27,81,O3,SEDANG
2018-09-04_DKI3,201804,2018-09-04,DKI3,53,33,20,85,11,85,O3,SEDANG
2018-09-05_DKI5,201805,2018-09-05,DKI5,93,27,21,156,20,156,O3,TIDAK SEHAT
2018-09-06_DKI5,201806,2018-09-06,DKI5,100,27,39,167,22,167,O3,TIDAK SEHAT
2018-09-07_DKI5,201807,2018-09-07,DKI5,69,29,17,116,17,116,O3,TIDAK SEHAT
2018-09-08_DKI5,201808,2018-09-08,DKI5,75,37,22,186,18,186,O3,TIDAK SEHAT
2018-09-09_DKI5,201809,2018-09-09,DKI5,81,34,30,126,16,126,O3,TIDAK SEHAT
2018-09-10_DKI5,201810,2018-09-10,DKI5,62,34,19,173,11,173,O3,TIDAK SEHAT
2018-09-11_DKI3,201811,2018-09-11,DKI3,61,24,22,98,16,98,O3,SEDANG
2018-09-12_DKI2,201812,2018-09-12,DKI2,60,25,25,104,19,104,O3,TIDAK SEHAT
2018-09-13_DKI5,201809,2018-09-13,DKI5,70,46,19,190,13,190,O3,TIDAK SEHAT
2018-09-14_DKI2,201809,2018-09-14,DKI2,62,44,18,233,17,233,O3,SANGAT TIDAK SEHAT
2018-09-15_DKI2,201809,2018-09-15,DKI2,68,37,17,196,23,196,O3,TIDAK SEHAT
2018-09-16_DKI2,201809,2018-09-16,DKI2,82,34,15,119,11,119,O3,TIDAK SEHAT
2018-09-17_DKI5,201809,2018-09-17,DKI5,62,33,17,83,14,83,O3,SEDANG
2018-09-18_DKI5,201809,2018-09-18,DKI5,64,32,18,141,11,141,O3,TIDAK SEHAT
2018-09-19_DKI5,201809,2018-09-19,DKI5,58,34,16,85,11,85,O3,SEDANG
2018-09-20_DKI5,201809,2018-09-20,DKI5,70,34,19,77,12,77,O3,SEDANG
2018-09-21_DKI4,201809,2018-09-21,DKI4,80,33,34,75,12,80,PM10,SEDANG
2018-09-22_DKI5,201809,2018-09-22,DKI5,58,33,25,157,13,157,O3,TIDAK SEHAT
2018-09-23_DKI5,201809,2018-09-23,DKI5,84,33,29,130,14,130,O3,TIDAK SEHAT
2018-09-24_DKI5,201809,2018-09-24,DKI5,69,33,25,152,21,152,O3,TIDAK SEHAT
2018-09-25_DKI5,201809,2018-09-25,DKI5,78,32,31,197,16,197,O3,TIDAK SEHAT
2018-09-26_DKI5,201809,2018-09-26,DKI5,94,50,26,202,21,202,O3,SANGAT TIDAK SEHAT
2018-09-27_DKI5,201809,2018-09-27,DKI5,72,37,21,146,18,146,O3,TIDAK SEHAT
2018-09-28_DKI5,201809,2018-09-28,DKI5,70,33,22,194,17,194,O3,TIDAK SEHAT
2018-09-29_DKI5,201809,2018-09-29,DKI5,62,33,21,165,15,165,O3,TIDAK SEHAT
2018-09-30_DKI5,201809,2018-09-30,DKI5,63,32,20,145,11,145,O3,TIDAK SEHAT
2018-10-01_DKI5,201801,2018-10-01,DKI5,42,34,16,95,17,95,O3,SEDANG
2018-10-02_DKI5,201802,2018-10-02,DKI5,43,24,52,58,16,58,O3,SEDANG
2018-10-03_DKI3,201803,2018-10-03,DKI3,60,25,27,54,12,60,PM10,SEDANG
2018-10-04_DKI3,201804,2018-10-04,DKI3,52,36,19,66,15,66,O3,SEDANG
2018-10-05_DKI5,201805,2018-10-05,DKI5,73,25,18,107,15,107,O3,TIDAK SEHAT
2018-10-06_DKI2,201806,2018-10-06,DKI2,75,27,28,203,17,203,O3,SANGAT TIDAK SEHAT
2018-10-07_DKI2,201807,2018-10-07,DKI2,87,29,19,124,16,124,O3,TIDAK SEHAT
2018-10-08_DKI2,201808,2018-10-08,DKI2,65,33,18,165,17,165,O3,TIDAK SEHAT
2018-10-09_DKI5,201809,2018-10-09,DKI5,69,33,20,132,12,132,O3,TIDAK SEHAT
2018-10-10_DKI5,201810,2018-10-10,DKI5,79,36,24,190,18,190,O3,TIDAK SEHAT
2018-10-11_DKI3,201811,2018-10-11,DKI3,60,24,36,166,19,166,O3,TIDAK SEHAT
2018-10-12_DKI2,201812,2018-10-12,DKI2,68,24,32,137,19,137,O3,TIDAK SEHAT
2018-10-13_DKI2,201810,2018-10-13,DKI2,64,35,20,189,25,189,O3,TIDAK SEHAT
2018-10-14_DKI5,201810,2018-10-14,DKI5,86,35,20,138,16,138,O3,TIDAK SEHAT
2018-10-15_DKI5,201810,2018-10-15,DKI5,73,33,19,119,12,119,O3,TIDAK SEHAT
2018-10-16_DKI5,201810,2018-10-16,DKI5,74,33,23,210,19,210,O3,SANGAT TIDAK SEHAT
2018-10-17_DKI5,201810,2018-10-17,DKI5,75,34,23,217,19,217,O3,SANGAT TIDAK SEHAT
2018-10-18_DKI5,201810,2018-10-18,DKI5,72,36,20,207,22,207,O3,SANGAT TIDAK SEHAT
2018-10-19_DKI5,201810,2018-10-19,DKI5,66,30,23,146,17,146,O3,TIDAK SEHAT
2018-10-20_DKI5,201810,2018-10-20,DKI5,57,31,18,212,14,212,O3,SANGAT TIDAK SEHAT
2018-10-21_DKI5,201810,2018-10-21,DKI5,65,33,22,139,17,139,O3,TIDAK SEHAT
2018-10-22_DKI5,201810,2018-10-22,DKI5,71,28,21,150,12,150,O3,TIDAK SEHAT
2018-10-23_DKI2,201810,2018-10-23,DKI2,44,26,19,148,16,148,O3,TIDAK SEHAT
2018-10-24_DKI2,201810,2018-10-24,DKI2,73,35,31,139,21,139,O3,TIDAK SEHAT
2018-10-25_DKI5,201810,2018-10-25,DKI5,67,30,25,97,19,97,O3,SEDANG
2018-10-26_DKI2,201810,2018-10-26,DKI2,67,29,20,119,21,119,O3,TIDAK SEHAT
2018-10-27_DKI3,201810,2018-10-27,DKI3,77,26,26,104,11,104,O3,TIDAK SEHAT
2018-10-28_DKI3,201810,2018-10-28,DKI3,43,23,20,90,16,90,O3,SEDANG
2018-10-29_DKI3,201810,2018-10-29,DKI3,49,25,24,85,13,85,O3,SEDANG
2018-10-30_DKI3,201810,2018-10-30,DKI3,61,31,25,104,10,104,O3,TIDAK SEHAT
2018-10-31_DKI3,201810,2018-10-31,DKI3,57,27,20,97,15,97,O3,SEDANG
2018-11-01_DKI5,201801,2018-11-01,DKI5,40,38,18,81,19,81,O3,SEDANG
2018-11-02_DKI5,201802,2018-11-02,DKI5,48,25,39,56,12,56,O3,SEDANG
2018-11-03_DKI5,201803,2018-11-03,DKI5,56,25,18,63,10,63,O3,SEDANG
2018-11-04_DKI3,201804,2018-11-04,DKI3,71,33,23,92,13,92,O3,SEDANG
2018-11-05_DKI5,201805,2018-11-05,DKI5,74,27,16,83,18,83,O3,SEDANG
2018-11-06_DKI2,201806,2018-11-06,DKI2,74,27,14,169,14,169,O3,TIDAK SEHAT
2018-11-07_DKI2,201807,2018-11-07,DKI2,73,32,17,129,20,129,O3,TIDAK SEHAT
2018-11-08_DKI3,201808,2018-11-08,DKI3,69,31,17,126,19,126,O3,TIDAK SEHAT
2018-11-09_DKI5,201809,2018-11-09,DKI5,63,33,16,102,11,102,O3,TIDAK SEHAT
2018-11-10_DKI5,201810,2018-11-10,DKI5,81,36,17,149,13,149,O3,TIDAK SEHAT
2018-11-11_DKI3,201811,2018-11-11,DKI3,71,40,35,104,16,104,O3,TIDAK SEHAT
2018-11-12_DKI2,201812,2018-11-12,DKI2,82,26,50,123,34,123,O3,TIDAK SEHAT
2018-11-13_DKI2,201811,2018-11-13,DKI2,66,23,31,129,23,129,O3,TIDAK SEHAT
2018-11-14_DKI2,201811,2018-11-14,DKI2,60,23,25,65,17,65,O3,SEDANG
2018-11-15_DKI2,201811,2018-11-15,DKI2,40,23,20,51,8,51,O3,SEDANG
2018-11-16_DKI2,201811,2018-11-16,DKI2,54,31,22,234,16,234,O3,SANGAT TIDAK SEHAT
2018-11-17_DKI2,201811,2018-11-17,DKI2,65,36,18,145,16,145,O3,TIDAK SEHAT
2018-11-18_DKI3,201811,2018-11-18,DKI3,59,28,22,120,16,120,O3,TIDAK SEHAT
2018-11-19_DKI3,201811,2018-11-19,DKI3,81,25,31,90,17,90,O3,SEDANG
2018-11-20_DKI2,201811,2018-11-20,DKI2,56,25,21,94,16,94,O3,SEDANG
2018-11-21_DKI2,201811,2018-11-21,DKI2,66,31,21,163,22,163,O3,TIDAK SEHAT
2018-11-22_DKI2,201811,2018-11-22,DKI2,69,26,25,129,20,129,O3,TIDAK SEHAT
2018-11-23_DKI2,201811,2018-11-23,DKI2,66,27,26,203,22,203,O3,SANGAT TIDAK SEHAT
2018-11-24_DKI2,201811,2018-11-24,DKI2,61,24,38,193,22,193,O3,TIDAK SEHAT
2018-11-25_DKI3,201811,2018-11-25,DKI3,57,25,21,77,15,77,O3,SEDANG
2018-11-26_DKI3,201811,2018-11-26,DKI3,73,24,26,90,20,90,O3,SEDANG
2018-11-27_DKI3,201811,2018-11-27,DKI3,63,24,28,126,19,126,O3,TIDAK SEHAT
2018-11-28_DKI2,201811,2018-11-28,DKI2,63,26,22,109,17,109,O3,TIDAK SEHAT
2018-11-29_DKI3,201811,2018-11-29,DKI3,62,27,33,76,26,76,O3,SEDANG
2018-11-30_DKI3,201811,2018-11-30,DKI3,53,24,20,131,15,131,O3,TIDAK SEHAT
2018-12-01_DKI5,201801,2018-12-01,DKI5,37,33,18,83,17,83,O3,SEDANG
2018-12-02_DKI5,201802,2018-12-02,DKI5,50,21,56,70,12,70,O3,SEDANG
2018-12-03_DKI5,201803,2018-12-03,DKI5,39,24,20,46,9,46,O3,BAIK
2018-12-04_DKI2,201804,2018-12-04,DKI2,69,58,16,57,14,69,PM10,SEDANG
2018-12-05_DKI5,201805,2018-12-05,DKI5,103,27,29,144,21,144,O3,TIDAK SEHAT
2018-12-06_DKI2,201806,2018-12-06,DKI2,67,26,18,161,13,161,O3,TIDAK SEHAT
2018-12-07_DKI5,201807,2018-12-07,DKI5,74,32,16,117,18,117,O3,TIDAK SEHAT
2018-12-08_DKI5,201808,2018-12-08,DKI5,77,31,20,127,15,127,O3,TIDAK SEHAT
2018-12-09_DKI2,201809,2018-12-09,DKI2,61,32,16,164,13,164,O3,TIDAK SEHAT
2018-12-10_DKI5,201810,2018-12-10,DKI5,77,35,22,118,16,118,O3,TIDAK SEHAT
2018-12-11_DKI2,201811,2018-12-11,DKI2,66,24,31,144,15,144,O3,TIDAK SEHAT
2018-12-12_DKI2,201812,2018-12-12,DKI2,58,26,31,214,22,214,O3,SANGAT TIDAK SEHAT
2018-12-13_DKI2,201812,2018-12-13,DKI2,52,26,24,117,26,117,O3,TIDAK SEHAT
2018-12-14_DKI3,201812,2018-12-14,DKI3,50,24,21,92,18,92,O3,SEDANG
2018-12-15_DKI2,201812,2018-12-15,DKI2,37,24,16,47,6,47,O3,BAIK
2018-12-16_DKI2,201812,2018-12-16,DKI2,46,25,11,63,9,63,O3,SEDANG
2018-12-17_DKI2,201812,2018-12-17,DKI2,41,30,12,128,12,128,O3,TIDAK SEHAT
2018-12-18_DKI2,201812,2018-12-18,DKI2,51,27,16,160,14,160,O3,TIDAK SEHAT
2018-12-19_DKI2,201812,2018-12-19,DKI2,62,27,24,195,19,195,O3,TIDAK SEHAT
2018-12-20_DKI3,201812,2018-12-20,DKI3,55,27,24,97,18,97,O3,SEDANG
2018-12-21_DKI3,201812,2018-12-21,DKI3,41,25,19,64,17,64,O3,SEDANG
2018-12-22_DKI3,201812,2018-12-22,DKI3,58,32,21,66,18,66,O3,SEDANG
2018-12-23_DKI1,201812,2018-12-23,DKI1,48,26,19,44,21,48,PM10,BAIK
2018-12-24_DKI3,201812,2018-12-24,DKI3,34,24,9,45,5,45,O3,BAIK
2018-12-25_DKI3,201812,2018-12-25,DKI3,29,24,7,70,4,70,O3,SEDANG
