tanggal,stasiun,ndvi,days_since_ndvi_update
2019-07-18,DKI5,0.4271,6
2019-07-19,DKI5,0.4271,7
2019-07-20,DKI5,0.4271,8
2019-07-21,DKI5,0.4271,9
2019-07-22,DKI5,0.4271,10
2019-07-23,DKI5,0.4271,11
2019-07-24,DKI5,0.4271,12
2019-07-25,DKI5,0.4271,13
2019-07-26,DKI5,0.4271,14
2019-07-27,DKI5,0.4271,15
2019-07-28,DKI5,0.3734,0
2019-07-29,DKI5,0.3734,1
2019-07-30,DKI5,0.3734,2
2019-07-31,DKI5,0.3734,3
2019-08-01,DKI5,0.3734,4
2019-08-02,DKI5,0.3734,5
2019-08-03,DKI5,0.3734,6
2019-08-04,DKI5,0.3734,7
2019-08-05,DKI5,0.3734,8
2019-08-06,DKI5,0.3734,9
2019-08-07,DKI5,0.3734,10
2019-08-08,DKI5,0.3734,11
2019-08-09,DKI5,0.3734,12
2019-08-10,DKI5,0.3734,13
2019-08-11,DKI5,0.3734,14
2019-08-12,DKI5,0.3734,15
2019-08-13,DKI5,0.366,0
2019-08-14,DKI5,0.366,1
2019-08-15,DKI5,0.366,2
2019-08-16,DKI5,0.366,3
2019-08-17,DKI5,0.366,4
2019-08-18,DKI5,0.366,5
2019-08-19,DKI5,0.366,6
2019-08-20,DKI5,0.366,7
2019-08-21,DKI5,0.366,8
2019-08-22,DKI5,0.366,9
2019-08-23,DKI5,0.366,10
2019-08-24,DKI5,0.366,11
2019-08-25,DKI5,0.366,12
2019-08-26,DKI5,0.366,13
2019-08-27,DKI5,0.366,14
2019-08-28,DKI5,0.366,15
2019-08-29,DKI5,0.3704,0
2019-08-30,DKI5,0.3704,1
2019-08-31,DKI5,0.3704,2
2019-09-01,DKI5,0.3704,3
2019-09-02,DKI5,0.3704,4
2019-09-03,DKI5,0.3704,5
2019-09-04,DKI5,0.3704,6
2019-09-05,DKI5,0.3704,7
2019-09-06,DKI5,0.3704,8
2019-09-07,DKI5,0.3704,9
2019-09-08,DKI5,0.3704,10
2019-09-09,DKI5,0.3704,11
2019-09-10,DKI5,0.3704,12
2019-09-11,DKI5,0.3704,13
2019-09-12,DKI5,0.3704,14
2019-09-13,DKI5,0.3704,15
2019-09-14,DKI5,0.3569,0
2019-09-15,DKI5,0.3569,1
2019-09-16,DKI5,0.3569,2
2019-09-17,DKI5,0.3569,3
2019-09-18,DKI5,0.3569,4
2019-09-19,DKI5,0.3569,5
2019-09-20,DKI5,0.3569,6
2019-09-21,DKI5,0.3569,7
2019-09-22,DKI5,0.3569,8
2019-09-23,DKI5,0.3569,9
2019-09-24,DKI5,0.3569,10
2019-09-25,DKI5,0.3569,11
2019-09-26,DKI5,0.3569,12
2019-09-27,DKI5,0.3569,13
2019-09-28,DKI5,0.3569,14
2019-09-29,DKI5,0.3569,15
2019-09-30,DKI5,0.3178,0
2019-10-01,DKI5,0.3178,1
2019-10-02,DKI5,0.3178,2
2019-10-03,DKI5,0.3178,3
2019-10-04,DKI5,0.3178,4
2019-10-05,DKI5,0.3178,5
2019-10-06,DKI5,0.3178,6
2019-10-07,DKI5,0.3178,7
2019-10-08,DKI5,0.3178,8
2019-10-09,DKI5,0.3178,9
2019-10-10,DKI5,0.3178,10
2019-10-11,DKI5,0.3178,11
2019-10-12,DKI5,0.3178,12
2019-10-13,DKI5,0.3178,13
2019-10-14,DKI5,0.3178,14
2019-10-15,DKI5,0.3178,15
2019-10-16,DKI5,0.3424,0
2019-10-17,DKI5,0.3424,1
2019-10-18,DKI5,0.3424,2
2019-10-19,DKI5,0.3424,3
2019-10-20,DKI5,0.3424,4
2019-10-21,DKI5,0.3424,5
2019-10-22,DKI5,0.3424,6
2019-10-23,DKI5,0.3424,7
2019-10-24,DKI5,0.3424,8
2019-10-25,DKI5,0.3424,9
2019-10-26,DKI5,0.3424,10
2019-10-27,DKI5,0.3424,11
2019-10-28,DKI5,0.3424,12
2019-10-29,DKI5,0.3424,13
2019-10-30,DKI5,0.3424,14
2019-10-31,DKI5,0.3424,15
2019-11-01,DKI5,0.2731,0
2019-11-02,DKI5,0.2731,1
2019-11-03,DKI5,0.2731,2
2019-11-04,DKI5,0.2731,3
2019-11-05,DKI5,0.2731,4
2019-11-06,DKI5,0.2731,5
2019-11-07,DKI5,0.2731,6
2019-11-08,DKI5,0.2731,7
2019-11-09,DKI5,0.2731,8
2019-11-10,DKI5,0.2731,9
2019-11-11,DKI5,0.2731,10
2019-11-12,DKI5,0.2731,11
2019-11-13,DKI5,0.2731,12
2019-11-14,DKI5,0.2731,13
2019-11-15,DKI5,0.2731,14
2019-11-16,DKI5,0.2731,15
2019-11-17,DKI5,0.2081,0
2019-11-18,DKI5,0.2081,1
2019-11-19,DKI5,0.2081,2
2019-11-20,DKI5,0.2081,3
2019-11-21,DKI5,0.2081,4
2019-11-22,DKI5,0.2081,5
2019-11-23,DKI5,0.2081,6
2019-11-24,DKI5,0.2081,7
2019-11-25,DKI5,0.2081,8
2019-11-26,DKI5,0.2081,9
2019-11-27,DKI5,0.2081,10
2019-11-28,DKI5,0.2081,11
2019-11-29,DKI5,0.2081,12
2019-11-30,DKI5,0.2081,13
2019-12-01,DKI5,0.2081,14
2019-12-02,DKI5,0.2081,15
2019-12-03,DKI5,0.304,0
2019-12-04,DKI5,0.304,1
2019-12-05,DKI5,0.304,2
2019-12-06,DKI5,0.304,3
2019-12-07,DKI5,0.304,4
2019-12-08,DKI5,0.304,5
2019-12-09,DKI5,0.304,6
2019-12-10,DKI5,0.304,7
2019-12-11,DKI5,0.304,8
2019-12-12,DKI5,0.304,9
2019-12-13,DKI5,0.304,10
2019-12-14,DKI5,0.304,11
2019-12-15,DKI5,0.304,12
2019-12-16,DKI5,0.304,13
2019-12-17,DKI5,0.304,14
2019-12-18,DKI5,0.304,15
2019-12-19,DKI5,0.0706,0
2019-12-20,DKI5,0.0706,1
2019-12-21,DKI5,0.0706,2
2019-12-22,DKI5,0.0706,3
2019-12-23,DKI5,0.0706,4
2019-12-24,DKI5,0.0706,5
2019-12-25,DKI5,0.0706,6
2019-12-26,DKI5,0.0706,7
2019-12-27,DKI5,0.0706,8
2019-12-28,DKI5,0.0706,9
2019-12-29,DKI5,0.0706,10
2019-12-30,DKI5,0.0706,11
2019-12-31,DKI5,0.0706,12
2020-01-01,DKI5,0.0706,0
2020-01-02,DKI5,0.0706,1
2020-01-03,DKI5,0.0706,2
2020-01-04,DKI5,0.0706,3
2020-01-05,DKI5,0.0706,4
2020-01-06,DKI5,0.0706,5
2020-01-07,DKI5,0.0706,6
2020-01-08,DKI5,0.0706,7
2020-01-09,DKI5,0.0706,8
2020-01-10,DKI5,0.0706,9
2020-01-11,DKI5,0.0706,10
2020-01-12,DKI5,0.0706,11
2020-01-13,DKI5,0.0706,12
2020-01-14,DKI5,0.0706,13
2020-01-15,DKI5,0.0706,14
2020-01-16,DKI5,0.0706,15
2020-01-17,DKI5,0.3709,0
2020-01-18,DKI5,0.3709,1
2020-01-19,DKI5,0.3709,2
2020-01-20,DKI5,0.3709,3
2020-01-21,DKI5,0.3709,4
2020-01-22,DKI5,0.3709,5
2020-01-23,DKI5,0.3709,6
2020-01-24,DKI5,0.3709,7
2020-01-25,DKI5,0.3709,8
2020-01-26,DKI5,0.3709,9
2020-01-27,DKI5,0.3709,10
2020-01-28,DKI5,0.3709,11
2020-01-29,DKI5,0.3709,12
2020-01-30,DKI5,0.3709,13
2020-01-31,DKI5,0.3709,14
2020-02-01,DKI5,0.3709,15
2020-02-02,DKI5,0.3308,0
2020-02-03,DKI5,0.3308,1
2020-02-04,DKI5,0.3308,2
2020-02-05,DKI5,0.3308,3
2020-02-06,DKI5,0.3308,4
2020-02-07,DKI5,0.3308,5
2020-02-08,DKI5,0.3308,6
2020-02-09,DKI5,0.3308,7
2020-02-10,DKI5,0.3308,8
2020-02-11,DKI5,0.3308,9
2020-02-12,DKI5,0.3308,10
2020-02-13,DKI5,0.3308,11
2020-02-14,DKI5,0.3308,12
2020-02-15,DKI5,0.3308,13
2020-02-16,DKI5,0.3308,14
2020-02-17,DKI5,0.3308,15
2020-02-18,DKI5,0.062,0
2020-02-19,DKI5,0.062,1
2020-02-20,DKI5,0.062,2
2020-02-21,DKI5,0.062,3
2020-02-22,DKI5,0.062,4
2020-02-23,DKI5,0.062,5
2020-02-24,DKI5,0.062,6
2020-02-25,DKI5,0.062,7
2020-02-26,DKI5,0.062,8
2020-02-27,DKI5,0.062,9
2020-02-28,DKI5,0.062,10
2020-02-29,DKI5,0.062,11
2020-03-01,DKI5,0.062,12
2020-03-02,DKI5,0.062,13
2020-03-03,DKI5,0.062,14
2020-03-04,DKI5,0.062,15
2020-03-05,DKI5,0.3633,0
2020-03-06,DKI5,0.3633,1
2020-03-07,DKI5,0.3633,2
2020-03-08,DKI5,0.3633,3
2020-03-09,DKI5,0.3633,4
2020-03-10,DKI5,0.3633,5
2020-03-11,DKI5,0.3633,6
2020-03-12,DKI5,0.3633,7
2020-03-13,DKI5,0.3633,8
2020-03-14,DKI5,0.3633,9
2020-03-15,DKI5,0.3633,10
2020-03-16,DKI5,0.3633,11
2020-03-17,DKI5,0.3633,12
2020-03-18,DKI5,0.3633,13
2020-03-19,DKI5,0.3633,14
2020-03-20,DKI5,0.3633,15
2020-03-21,DKI5,0.3977,0
2020-03-22,DKI5,0.3977,1
2020-03-23,DKI5,0.3977,2
2020-03-24,DKI5,0.3977,3
2020-03-25,DKI5,0.3977,4
2020-03-26,DKI5,0.3977,5
2020-03-27,DKI5,0.3977,6
2020-03-28,DKI5,0.3977,7
2020-03-29,DKI5,0.3977,8
2020-03-30,DKI5,0.3977,9
2020-03-31,DKI5,0.3977,10
2020-04-01,DKI5,0.3977,11
2020-04-02,DKI5,0.3977,12
2020-04-03,DKI5,0.3977,13
2020-04-04,DKI5,0.3977,14
2020-04-05,DKI5,0.3977,15
2020-04-06,DKI5,0.3045,0
2020-04-07,DKI5,0.3045,1
2020-04-08,DKI5,0.3045,2
2020-04-09,DKI5,0.3045,3
2020-04-10,DKI5,0.3045,4
2020-04-11,DKI5,0.3045,5
2020-04-12,DKI5,0.3045,6
2020-04-13,DKI5,0.3045,7
2020-04-14,DKI5,0.3045,8
2020-04-15,DKI5,0.3045,9
2020-04-16,DKI5,0.3045,10
2020-04-17,DKI5,0.3045,11
2020-04-18,DKI5,0.3045,12
2020-04-19,DKI5,0.3045,13
2020-04-20,DKI5,0.3045,14
2020-04-21,DKI5,0.3045,15
2020-04-22,DKI5,0.3066,0
2020-04-23,DKI5,0.3066,1
2020-04-24,DKI5,0.3066,2
2020-04-25,DKI5,0.3066,3
2020-04-26,DKI5,0.3066,4
2020-04-27,DKI5,0.3066,5
2020-04-28,DKI5,0.3066,6
2020-04-29,DKI5,0.3066,7
2020-04-30,DKI5,0.3066,8
2020-05-01,DKI5,0.3066,9
2020-05-02,DKI5,0.3066,10
2020-05-03,DKI5,0.3066,11
2020-05-04,DKI5,0.3066,12
2020-05-05,DKI5,0.3066,13
2020-05-06,DKI5,0.3066,14
2020-05-07,DKI5,0.3066,15
2020-05-08,DKI5,0.3813,0
2020-05-09,DKI5,0.3813,1
2020-05-10,DKI5,0.3813,2
2020-05-11,DKI5,0.3813,3
2020-05-12,DKI5,0.3813,4
2020-05-13,DKI5,0.3813,5
2020-05-14,DKI5,0.3813,6
2020-05-15,DKI5,0.3813,7
2020-05-16,DKI5,0.3813,8
2020-05-17,DKI5,0.3813,9
2020-05-18,DKI5,0.3813,10
2020-05-19,DKI5,0.3813,11
2020-05-20,DKI5,0.3813,12
2020-05-21,DKI5,0.3813,13
2020-05-22,DKI5,0.3813,14
2020-05-23,DKI5,0.3813,15
2020-05-24,DKI5,0.4411,0
2020-05-25,DKI5,0.4411,1
2020-05-26,DKI5,0.4411,2
2020-05-27,DKI5,0.4411,3
2020-05-28,DKI5,0.4411,4
2020-05-29,DKI5,0.4411,5
2020-05-30,DKI5,0.4411,6
2020-05-31,DKI5,0.4411,7
2020-06-01,DKI5,0.4411,8
2020-06-02,DKI5,0.4411,9
2020-06-03,DKI5,0.4411,10
2020-06-04,DKI5,0.4411,11
2020-06-05,DKI5,0.4411,12
2020-06-06,DKI5,0.4411,13
2020-06-07,DKI5,0.4411,14
2020-06-08,DKI5,0.4411,15
2020-06-09,DKI5,0.4291,0
2020-06-10,DKI5,0.4291,1
2020-06-11,DKI5,0.4291,2
2020-06-12,DKI5,0.4291,3
2020-06-13,DKI5,0.4291,4
2020-06-14,DKI5,0.4291,5
2020-06-15,DKI5,0.4291,6
2020-06-16,DKI5,0.4291,7
2020-06-17,DKI5,0.4291,8
2020-06-18,DKI5,0.4291,9
2020-06-19,DKI5,0.4291,10
2020-06-20,DKI5,0.4291,11
2020-06-21,DKI5,0.4291,12
2020-06-22,DKI5,0.4291,13
2020-06-23,DKI5,0.4291,14
2020-06-24,DKI5,0.4291,15
2020-06-25,DKI5,0.4061,0
2020-06-26,DKI5,0.4061,1
2020-06-27,DKI5,0.4061,2
2020-06-28,DKI5,0.4061,3
2020-06-29,DKI5,0.4061,4
2020-06-30,DKI5,0.4061,5
2020-07-01,DKI5,0.4061,6
2020-07-02,DKI5,0.4061,7
2020-07-03,DKI5,0.4061,8
2020-07-04,DKI5,0.4061,9
2020-07-05,DKI5,0.4061,10
2020-07-06,DKI5,0.4061,11
2020-07-07,DKI5,0.4061,12
2020-07-08,DKI5,0.4061,13
2020-07-09,DKI5,0.4061,14
2020-07-10,DKI5,0.4061,15
2020-07-11,DKI5,0.4609,0
2020-07-12,DKI5,0.4609,1
2020-07-13,DKI5,0.4609,2
2020-07-14,DKI5,0.4609,3
2020-07-15,DKI5,0.4609,4
2020-07-16,DKI5,0.4609,5
2020-07-17,DKI5,0.4609,6
2020-07-18,DKI5,0.4609,7
2020-07-19,DKI5,0.4609,8
2020-07-20,DKI5,0.4609,9
2020-07-21,DKI5,0.4609,10
2020-07-22,DKI5,0.4609,11
2020-07-23,DKI5,0.4609,12
2020-07-24,DKI5,0.4609,13
2020-07-25,DKI5,0.4609,14
2020-07-26,DKI5,0.4609,15
2020-07-27,DKI5,0.4705,0
2020-07-28,DKI5,0.4705,1
2020-07-29,DKI5,0.4705,2
2020-07-30,DKI5,0.4705,3
2020-07-31,DKI5,0.4705,4
2020-08-01,DKI5,0.4705,5
2020-08-02,DKI5,0.4705,6
2020-08-03,DKI5,0.4705,7
2020-08-04,DKI5,0.4705,8
2020-08-05,DKI5,0.4705,9
2020-08-06,DKI5,0.4705,10
2020-08-07,DKI5,0.4705,11
2020-08-08,DKI5,0.4705,12
2020-08-09,DKI5,0.4705,13
2020-08-10,DKI5,0.4705,14
2020-08-11,DKI5,0.4705,15
2020-08-12,DKI5,0.3839,0
2020-08-13,DKI5,0.3839,1
2020-08-14,DKI5,0.3839,2
2020-08-15,DKI5,0.3839,3
2020-08-16,DKI5,0.3839,4
2020-08-17,DKI5,0.3839,5
2020-08-18,DKI5,0.3839,6
2020-08-19,DKI5,0.3839,7
2020-08-20,DKI5,0.3839,8
2020-08-21,DKI5,0.3839,9
2020-08-22,DKI5,0.3839,10
2020-08-23,DKI5,0.3839,11
2020-08-24,DKI5,0.3839,12
2020-08-25,DKI5,0.3839,13
2020-08-26,DKI5,0.3839,14
2020-08-27,DKI5,0.3839,15
2020-08-28,DKI5,0.3771,0
2020-08-29,DKI5,0.3771,1
2020-08-30,DKI5,0.3771,2
2020-08-31,DKI5,0.3771,3
2020-09-01,DKI5,0.3771,4
2020-09-02,DKI5,0.3771,5
2020-09-03,DKI5,0.3771,6
2020-09-04,DKI5,0.3771,7
2020-09-05,DKI5,0.3771,8
2020-09-06,DKI5,0.3771,9
2020-09-07,DKI5,0.3771,10
2020-09-08,DKI5,0.3771,11
2020-09-09,DKI5,0.3771,12
2020-09-10,DKI5,0.3771,13
2020-09-11,DKI5,0.3771,14
2020-09-12,DKI5,0.3771,15
2020-09-13,DKI5,0.3773,0
2020-09-14,DKI5,0.3773,1
2020-09-15,DKI5,0.3773,2
2020-09-16,DKI5,0.3773,3
2020-09-17,DKI5,0.3773,4
2020-09-18,DKI5,0.3773,5
2020-09-19,DKI5,0.3773,6
2020-09-20,DKI5,0.3773,7
2020-09-21,DKI5,0.3773,8
2020-09-22,DKI5,0.3773,9
2020-09-23,DKI5,0.3773,10
2020-09-24,DKI5,0.3773,11
2020-09-25,DKI5,0.3773,12
2020-09-26,DKI5,0.3773,13
2020-09-27,DKI5,0.3773,14
2020-09-28,DKI5,0.3773,15
2020-09-29,DKI5,0.5288,0
2020-09-30,DKI5,0.5288,1
2020-10-01,DKI5,0.5288,2
2020-10-02,DKI5,0.5288,3
2020-10-03,DKI5,0.5288,4
2020-10-04,DKI5,0.5288,5
2020-10-05,DKI5,0.5288,6
2020-10-06,DKI5,0.5288,7
2020-10-07,DKI5,0.5288,8
2020-10-08,DKI5,0.5288,9
2020-10-09,DKI5,0.5288,10
2020-10-10,DKI5,0.5288,11
2020-10-11,DKI5,0.5288,12
2020-10-12,DKI5,0.5288,13
2020-10-13,DKI5,0.5288,14
2020-10-14,DKI5,0.5288,15
2020-10-15,DKI5,0.3618,0
2020-10-16,DKI5,0.3618,1
2020-10-17,DKI5,0.3618,2
2020-10-18,DKI5,0.3618,3
2020-10-19,DKI5,0.3618,4
2020-10-20,DKI5,0.3618,5
2020-10-21,DKI5,0.3618,6
2020-10-22,DKI5,0.3618,7
2020-10-23,DKI5,0.3618,8
2020-10-24,DKI5,0.3618,9
2020-10-25,DKI5,0.3618,10
2020-10-26,DKI5,0.3618,11
2020-10-27,DKI5,0.3618,12
2020-10-28,DKI5,0.3618,13
2020-10-29,DKI5,0.3618,14
2020-10-30,DKI5,0.3618,15
2020-10-31,DKI5,0.3975,0
2020-11-01,DKI5,0.3975,1
2020-11-02,DKI5,0.3975,2
2020-11-03,DKI5,0.3975,3
2020-11-04,DKI5,0.3975,4
2020-11-05,DKI5,0.3975,5
2020-11-06,DKI5,0.3975,6
2020-11-07,DKI5,0.3975,7
2020-11-08,DKI5,0.3975,8
2020-11-09,DKI5,0.3975,9
2020-11-10,DKI5,0.3975,10
2020-11-11,DKI5,0.3975,11
2020-11-12,DKI5,0.3975,12
2020-11-13,DKI5,0.3975,13
2020-11-14,DKI5,0.3975,14
2020-11-15,DKI5,0.3975,15
2020-11-16,DKI5,0.3432,0
2020-11-17,DKI5,0.3432,1
2020-11-18,DKI5,0.3432,2
2020-11-19,DKI5,0.3432,3
2020-11-20,DKI5,0.3432,4
2020-11-21,DKI5,0.3432,5
2020-11-22,DKI5,0.3432,6
2020-11-23,DKI5,0.3432,7
2020-11-24,DKI5,0.3432,8
2020-11-25,DKI5,0.3432,9
2020-11-26,DKI5,0.3432,10
2020-11-27,DKI5,0.3432,11
2020-11-28,DKI5,0.3432,12
2020-11-29,DKI5,0.3432,13
2020-11-30,DKI5,0.3432,14
2020-12-01,DKI5,0.3432,15
2020-12-02,DKI5,0.2561,0
2020-12-03,DKI5,0.2561,1
2020-12-04,DKI5,0.2561,2
2020-12-05,DKI5,0.2561,3
2020-12-06,DKI5,0.2561,4
2020-12-07,DKI5,0.2561,5
2020-12-08,DKI5,0.2561,6
2020-12-09,DKI5,0.2561,7
2020-12-10,DKI5,0.2561,8
2020-12-11,DKI5,0.2561,9
2020-12-12,DKI5,0.2561,10
2020-12-13,DKI5,0.2561,11
2020-12-14,DKI5,0.2561,12
2020-12-15,DKI5,0.2561,13
2020-12-16,DKI5,0.2561,14
2020-12-17,DKI5,0.2561,15
2020-12-18,DKI5,0.4162,0
2020-12-19,DKI5,0.4162,1
2020-12-20,DKI5,0.4162,2
2020-12-21,DKI5,0.4162,3
2020-12-22,DKI5,0.4162,4
2020-12-23,DKI5,0.4162,5
2020-12-24,DKI5,0.4162,6
2020-12-25,DKI5,0.4162,7
2020-12-26,DKI5,0.4162,8
2020-12-27,DKI5,0.4162,9
2020-12-28,DKI5,0.4162,10
2020-12-29,DKI5,0.4162,11
2020-12-30,DKI5,0.4162,12
2020-12-31,DKI5,0.4162,13
2021-01-01,DKI5,0.3509,0
2021-01-02,DKI5,0.3509,1
2021-01-03,DKI5,0.3509,2
2021-01-04,DKI5,0.3509,3
2021-01-05,DKI5,0.3509,4
2021-01-06,DKI5,0.3509,5
2021-01-07,DKI5,0.3509,6
2021-01-08,DKI5,0.3509,7
2021-01-09,DKI5,0.3509,8
2021-01-10,DKI5,0.3509,9
2021-01-11,DKI5,0.3509,10
2021-01-12,DKI5,0.3509,11
2021-01-13,DKI5,0.3509,12
2021-01-14,DKI5,0.3509,13
2021-01-15,DKI5,0.3509,14
2021-01-16,DKI5,0.3509,15
2021-01-17,DKI5,0.0699,0
2021-01-18,DKI5,0.0699,1
2021-01-19,DKI5,0.0699,2
2021-01-20,DKI5,0.0699,3
2021-01-21,DKI5,0.0699,4
2021-01-22,DKI5,0.0699,5
2021-01-23,DKI5,0.0699,6
2021-01-24,DKI5,0.0699,7
2021-01-25,DKI5,0.0699,8
2021-01-26,DKI5,0.0699,9
2021-01-27,DKI5,0.0699,10
2021-01-28,DKI5,0.0699,11
2021-01-29,DKI5,0.0699,12
2021-01-30,DKI5,0.0699,13
2021-01-31,DKI5,0.0699,14
2021-02-01,DKI5,0.0699,15
2021-02-02,DKI5,0.3054,0
2021-02-03,DKI5,0.3054,1
2021-02-04,DKI5,0.3054,2
2021-02-05,DKI5,0.3054,3
2021-02-06,DKI5,0.3054,4
2021-02-07,DKI5,0.3054,5
2021-02-08,DKI5,0.3054,6
2021-02-09,DKI5,0.3054,7
2021-02-10,DKI5,0.3054,8
2021-02-11,DKI5,0.3054,9
2021-02-12,DKI5,0.3054,10
2021-02-13,DKI5,0.3054,11
2021-02-14,DKI5,0.3054,12
2021-02-15,DKI5,0.3054,13
2021-02-16,DKI5,0.3054,14
2021-02-17,DKI5,0.3054,15
2021-02-18,DKI5,0.3451,0
2021-02-19,DKI5,0.3451,1
2021-02-20,DKI5,0.3451,2
2021-02-21,DKI5,0.3451,3
2021-02-22,DKI5,0.3451,4
2021-02-23,DKI5,0.3451,5
2021-02-24,DKI5,0.3451,6
2021-02-25,DKI5,0.3451,7
2021-02-26,DKI5,0.3451,8
2021-02-27,DKI5,0.3451,9
2021-02-28,DKI5,0.3451,10
2021-03-01,DKI5,0.3451,11
2021-03-02,DKI5,0.3451,12
2021-03-03,DKI5,0.3451,13
2021-03-04,DKI5,0.3451,14
2021-03-05,DKI5,0.3451,15
2021-03-06,DKI5,0.4356,0
2021-03-07,DKI5,0.4356,1
2021-03-08,DKI5,0.4356,2
2021-03-09,DKI5,0.4356,3
2021-03-10,DKI5,0.4356,4
2021-03-11,DKI5,0.4356,5
2021-03-12,DKI5,0.4356,6
2021-03-13,DKI5,0.4356,7
2021-03-14,DKI5,0.4356,8
2021-03-15,DKI5,0.4356,9
2021-03-16,DKI5,0.4356,10
2021-03-17,DKI5,0.4356,11
2021-03-18,DKI5,0.4356,12
2021-03-19,DKI5,0.4356,13
2021-03-20,DKI5,0.4356,14
2021-03-21,DKI5,0.4356,15
2021-03-22,DKI5,0.3907,0
2021-03-23,DKI5,0.3907,1
2021-03-24,DKI5,0.3907,2
2021-03-25,DKI5,0.3907,3
2021-03-26,DKI5,0.3907,4
2021-03-27,DKI5,0.3907,5
2021-03-28,DKI5,0.3907,6
2021-03-29,DKI5,0.3907,7
2021-03-30,DKI5,0.3907,8
2021-03-31,DKI5,0.3907,9
2021-04-01,DKI5,0.3907,10
2021-04-02,DKI5,0.3907,11
2021-04-03,DKI5,0.3907,12
2021-04-04,DKI5,0.3907,13
2021-04-05,DKI5,0.3907,14
2021-04-06,DKI5,0.3907,15
2021-04-07,DKI5,0.2126,0
2021-04-08,DKI5,0.2126,1
2021-04-09,DKI5,0.2126,2
2021-04-10,DKI5,0.2126,3
2021-04-11,DKI5,0.2126,4
2021-04-12,DKI5,0.2126,5
2021-04-13,DKI5,0.2126,6
2021-04-14,DKI5,0.2126,7
2021-04-15,DKI5,0.2126,8
2021-04-16,DKI5,0.2126,9
2021-04-17,DKI5,0.2126,10
2021-04-18,DKI5,0.2126,11
2021-04-19,DKI5,0.2126,12
2021-04-20,DKI5,0.2126,13
2021-04-21,DKI5,0.2126,14
2021-04-22,DKI5,0.2126,15
2021-04-23,DKI5,0.2542,0
2021-04-24,DKI5,0.2542,1
2021-04-25,DKI5,0.2542,2
2021-04-26,DKI5,0.2542,3
2021-04-27,DKI5,0.2542,4
2021-04-28,DKI5,0.2542,5
2021-04-29,DKI5,0.2542,6
2021-04-30,DKI5,0.2542,7
2021-05-01,DKI5,0.2542,8
2021-05-02,DKI5,0.2542,9
2021-05-03,DKI5,0.2542,10
2021-05-04,DKI5,0.2542,11
2021-05-05,DKI5,0.2542,12
2021-05-06,DKI5,0.2542,13
2021-05-07,DKI5,0.2542,14
2021-05-08,DKI5,0.2542,15
2021-05-09,DKI5,0.1645,0
2021-05-10,DKI5,0.1645,1
2021-05-11,DKI5,0.1645,2
2021-05-12,DKI5,0.1645,3
2021-05-13,DKI5,0.1645,4
2021-05-14,DKI5,0.1645,5
2021-05-15,DKI5,0.1645,6
2021-05-16,DKI5,0.1645,7
2021-05-17,DKI5,0.1645,8
2021-05-18,DKI5,0.1645,9
2021-05-19,DKI5,0.1645,10
2021-05-20,DKI5,0.1645,11
2021-05-21,DKI5,0.1645,12
2021-05-22,DKI5,0.1645,13
2021-05-23,DKI5,0.1645,14
2021-05-24,DKI5,0.1645,15
2021-05-25,DKI5,0.3992,0
2021-05-26,DKI5,0.3992,1
2021-05-27,DKI5,0.3992,2
2021-05-28,DKI5,0.3992,3
2021-05-29,DKI5,0.3992,4
2021-05-30,DKI5,0.3992,5
2021-05-31,DKI5,0.3992,6
2021-06-01,DKI5,0.3992,7
2021-06-02,DKI5,0.3992,8
2021-06-03,DKI5,0.3992,9
2021-06-04,DKI5,0.3992,10
2021-06-05,DKI5,0.3992,11
2021-06-06,DKI5,0.3992,12
2021-06-07,DKI5,0.3992,13
2021-06-08,DKI5,0.3992,14
2021-06-09,DKI5,0.3992,15
2021-06-10,DKI5,0.3205,0
2021-06-11,DKI5,0.3205,1
2021-06-12,DKI5,0.3205,2
2021-06-13,DKI5,0.3205,3
2021-06-14,DKI5,0.3205,4
2021-06-15,DKI5,0.3205,5
2021-06-16,DKI5,0.3205,6
2021-06-17,DKI5,0.3205,7
2021-06-18,DKI5,0.3205,8
2021-06-19,DKI5,0.3205,9
2021-06-20,DKI5,0.3205,10
2021-06-21,DKI5,0.3205,11
2021-06-22,DKI5,0.3205,12
2021-06-23,DKI5,0.3205,13
2021-06-24,DKI5,0.3205,14
2021-06-25,DKI5,0.3205,15
2021-06-26,DKI5,0.5155,0
2021-06-27,DKI5,0.5155,1
2021-06-28,DKI5,0.5155,2
2021-06-29,DKI5,0.5155,3
2021-06-30,DKI5,0.5155,4
2021-07-01,DKI5,0.5155,5
2021-07-02,DKI5,0.5155,6
2021-07-03,DKI5,0.5155,7
2021-07-04,DKI5,0.5155,8
2021-07-05,DKI5,0.5155,9
2021-07-06,DKI5,0.5155,10
2021-07-07,DKI5,0.5155,11
2021-07-08,DKI5,0.5155,12
2021-07-09,DKI5,0.5155,13
2021-07-10,DKI5,0.5155,14
2021-07-11,DKI5,0.5155,15
2021-07-12,DKI5,0.405,0
2021-07-13,DKI5,0.405,1
2021-07-14,DKI5,0.405,2
2021-07-15,DKI5,0.405,3
2021-07-16,DKI5,0.405,4
2021-07-17,DKI5,0.405,5
2021-07-18,DKI5,0.405,6
2021-07-19,DKI5,0.405,7
2021-07-20,DKI5,0.405,8
2021-07-21,DKI5,0.405,9
2021-07-22,DKI5,0.405,10
2021-07-23,DKI5,0.405,11
2021-07-24,DKI5,0.405,12
